trade_date,name,buy_elg_amount,buy_lg_amount,net_amount
20260213,金融控股,-143088798.0,-96241184.0,-239329982.0
20260213,电网自动化设备,-65574944.0,-176652224.0,-242227168.0
20260213,玻璃制造,-154650882.0,-95892752.0,-250543634.0
20260213,风电零部件,-94327216.0,-159193776.0,-253520992.0
20260213,板材,-198247584.0,-56434736.0,-254682320.0
20260213,纸包装,-188127753.0,-67511472.0,-255639225.0
20260213,水力发电,-247567232.0,-13568096.0,-261135328.0
20260213,医院,-289033216.0,21760224.0,-267272992.0
20260213,纺织化学制品,-113925216.0,-154944704.0,-268869920.0
20260213,其他通信设备,-167065927.0,-103881008.0,-270946935.0
20260213,油气开采Ⅲ,-197879424.0,-74690304.0,-272569728.0
20260213,油气开采Ⅱ,-197879424.0,-74690304.0,-272569728.0
20260213,出版,-131534688.0,-154389920.0,-285924608.0
20260213,油气及炼化工程,-162937372.0,-124276384.0,-287213756.0
20260213,原料药,-148035024.0,-145660976.0,-293696000.0
20260213,其他化学原料,-82322608.0,-220340720.0,-302663328.0
20260213,数字媒体,467000832.0,-773933056.0,-306932224.0
20260213,工控设备,-303225456.0,-12733984.0,-315959440.0
20260213,其他专业工程,-77897152.0,-245474304.0,-323371456.0
20260213,普钢,-254205760.0,-70157184.0,-324362944.0
20260213,热力服务,-211400888.0,-118440528.0,-329841416.0
20260213,服装家纺,-208496224.0,-122015328.0,-330511552.0
20260213,聚氨酯,-153381616.0,-177175376.0,-330556992.0
20260213,配电设备,-66496448.0,-264114656.0,-330611104.0
20260213,综合电力设备商,-178392624.0,-152909376.0,-331302000.0
20260213,其他计算机设备,-341382160.0,3800832.0,-337581328.0
20260213,线缆部件及其他,98753376.0,-450215680.0,-351462304.0
20260213,火力发电,-291752720.0,-60757104.0,-352509824.0
20260213,锂,-93340864.0,-261312656.0,-354653520.0
20260213,综合Ⅲ,98037952.0,-464532400.0,-366494448.0
20260213,综合,98037952.0,-464532400.0,-366494448.0
20260213,通信工程及服务,-101796880.0,-271309088.0,-373105968.0
20260213,风电整机,-315844320.0,-63110096.0,-378954416.0
20260213,动力煤,-300566912.0,-85494016.0,-386060928.0
20260213,百货,-212418548.0,-176132608.0,-388551156.0
20260213,交通运输,-555985584.0,161442560.0,-394543024.0
20260213,光伏发电,-190713808.0,-207867072.0,-398580880.0
20260213,光伏辅材,-233996640.0,-172546576.0,-406543216.0
20260213,环境治理,-295153152.0,-116528704.0,-411681856.0
20260213,医疗研发外包,-349921312.0,-73500064.0,-423421376.0
20260213,电池化学品,-564238240.0,137285376.0,-426952864.0
20260213,基建市政工程,-312294464.0,-140246640.0,-452541104.0
20260213,专业工程,-227281200.0,-228743232.0,-456024432.0
20260213,横向通用软件,-87762720.0,-375602176.0,-463364896.0
20260213,国有大型银行Ⅲ,-615373760.0,143501520.0,-471872240.0
20260213,电视广播Ⅲ,-309302752.0,-163444320.0,-472747072.0
20260213,电视广播Ⅱ,-309302752.0,-163444320.0,-472747072.0
20260213,煤炭开采,-373870896.0,-100712208.0,-474583104.0
20260213,通信应用增值服务,237303392.0,-720877744.0,-483574352.0
20260213,油服工程,-281620528.0,-217435072.0,-499055600.0
20260213,其他电源设备Ⅲ,-90517120.0,-429486384.0,-520003504.0
20260213,铅锌,-331966096.0,-196000288.0,-527966384.0
20260213,门户网站,-169265264.0,-368350784.0,-537616048.0
20260213,磁性材料,-238722173.0,-302667520.0,-541389693.0
20260213,银行,-854426864.0,310736128.0,-543690736.0
20260213,基础建设,-356497520.0,-196734784.0,-553232304.0
20260213,保险Ⅲ,-149562336.0,-492745248.0,-642307584.0
20260213,金属包装,-637585760.0,-63508976.0,-701094736.0
20260213,硅料硅片,-496769456.0,-230251552.0,-727021008.0
20260213,光伏主材,-511484880.0,-217185712.0,-728670592.0
20260213,化学制剂,-398328656.0,-331802848.0,-730131504.0
20260213,金属新材料,-357118432.0,-417021360.0,-774139792.0
20260213,能源及重型设备,-537119824.0,-251769152.0,-788888976.0
20260213,军工电子Ⅲ,-104049440.0,-730286848.0,-834336288.0
20260213,军工电子Ⅱ,-104049440.0,-730286848.0,-834336288.0
20260213,商贸零售,-257959472.0,-625672160.0,-883631632.0
20260213,航天装备Ⅲ,-705492928.0,-234716608.0,-940209536.0
20260213,航天装备Ⅱ,-705492928.0,-234716608.0,-940209536.0
20260213,建筑装饰,-577003744.0,-378185728.0,-955189472.0
20260213,其他小金属,-382364736.0,-602335536.0,-984700272.0
20260213,分立器件,-538610784.0,-467596512.0,-1006207296.0
20260213,包装印刷,-865029024.0,-141644640.0,-1006673664.0
20260213,白银,-574797888.0,-433491744.0,-1008289632.0
20260213,逆变器,-766564688.0,-345343712.0,-1111908400.0
20260213,玻纤制造,-454694320.0,-715892336.0,-1170586656.0
20260213,铝,-940468272.0,-272736496.0,-1213204768.0
20260213,钨,-732387936.0,-501648240.0,-1234036176.0
20260213,轻工制造,-981822624.0,-324671488.0,-1306494112.0
20260213,游戏Ⅲ,-919280688.0,-396628320.0,-1315909008.0
20260213,光伏加工设备,-750357760.0,-572570944.0,-1322928704.0
20260213,输变电设备,-974542160.0,-446825984.0,-1421368144.0
20260213,垂直应用软件,-684795088.0,-743759616.0,-1428554704.0
20260213,通信网络设备及器件,-1122846208.0,-365709056.0,-1488555264.0
20260213,稀土,-1303591104.0,-359349536.0,-1662940640.0
20260213,锂电池,-1496900192.0,-292039936.0,-1788940128.0
20260213,金属制品,-1629875040.0,-255347968.0,-1885223008.0
20260213,建筑材料,-884898832.0,-1047821056.0,-1932719888.0
20260213,影视院线,-1843633664.0,-154337536.0,-1997971200.0
20260213,黄金,-1183683904.0,-896188624.0,-2079872528.0
20260213,影视动漫制作,-1815531520.0,-272359168.0,-2087890688.0
20260213,基础化工,-812201984.0,-1414714112.0,-2226916096.0
20260213,证券Ⅲ,-1874339920.0,-364820224.0,-2239160144.0
20260213,光伏电池组件,-1072418304.0,-1402839872.0,-2475258176.0
20260213,医药生物,-1557877760.0,-1155259392.0,-2713137152.0
20260213,通信线缆及配套,-1967816928.0,-858699008.0,-2826515936.0
20260213,非银金融,-2249664256.0,-985926400.0,-3235590656.0
20260213,IT服务Ⅲ,-1380987648.0,-1882727936.0,-3263715584.0
20260213,IT服务Ⅱ,-1380987648.0,-1882727936.0,-3263715584.0
20260213,营销代理,-2235769024.0,-1722993920.0,-3958762944.0
20260213,机械设备,-2340846592.0,-1618456832.0,-3959303424.0
20260213,广告营销,-2312051424.0,-1734467328.0,-4046518752.0
20260213,计算机,-2323844864.0,-3024061696.0,-5347906560.0
20260213,通信,-3346626816.0,-2468820224.0,-5815447040.0
20260213,铜,-3658262528.0,-2861307392.0,-6519569920.0
20260213,工业金属,-4930696960.0,-3330044160.0,-8260741120.0
20260213,电力设备,-7606676992.0,-5297948416.0,-12904625408.0
20260213,互联网服务,-4567269376.0,-3278718976.0,-7845988352.0
20260224,电子,2000091648.0,3550109696.0,5550201344.0
20260224,有色金属,4091637760.0,1300878336.0,5392516096.0
20260224,通信设备,3881468160.0,991742208.0,4873210368.0
20260224,通信网络设备及器件,3222325760.0,1565660928.0,4787986688.0
20260224,通信,4465356544.0,-305059328.0,4160297216.0
20260224,基础化工,3961644288.0,-8183040.0,3953461248.0
20260224,电网设备,2957627648.0,708332544.0,3665960192.0
20260224,建筑装饰,3765581312.0,-300141312.0,3465440000.0
20260224,印制电路板,1610793472.0,1470323200.0,3081116672.0
20260224,元件,2052014848.0,961337600.0,3013352448.0
20260224,输变电设备,1878982720.0,682395648.0,2561378368.0
20260224,电力设备,1987762432.0,274335232.0,2262097664.0
20260224,石油石化,1840891904.0,397452800.0,2238344704.0
20260224,农化制品,2079675072.0,97969408.0,2177644480.0
20260224,半导体,-207285760.0,2355397120.0,2148111360.0
20260224,贵金属,1562397440.0,520531712.0,2082929152.0
20260224,基础建设,1873245584.0,21953600.0,1895199184.0
20260224,基建市政工程,1865166240.0,10709888.0,1875876128.0
20260224,工业金属,1428920832.0,350191104.0,1779111936.0
20260224,磷肥及磷化工,1402194128.0,137670352.0,1539864480.0
20260224,建筑材料,1565320096.0,-102484736.0,1462835360.0
20260224,激光设备,1953256960.0,-568514096.0,1384742864.0
20260224,铜,544260352.0,793592320.0,1337852672.0
20260224,油服工程,1349193072.0,-24132176.0,1325060896.0
20260224,玻璃玻纤,1330960800.0,-37208320.0,1293752480.0
20260224,玻纤制造,1283506128.0,-4143504.0,1279362624.0
20260224,白银,1149516048.0,121861952.0,1271378000.0
20260224,专业工程,1313256720.0,-133112592.0,1180144128.0
20260224,公用事业,1606515968.0,-458013952.0,1148502016.0
20260224,其他专业工程,1101580432.0,-71810112.0,1029770320.0
20260224,电力,1490174752.0,-464512000.0,1025662752.0
20260224,航海装备Ⅲ,739444448.0,261855232.0,1001299680.0
20260224,航海装备Ⅱ,739444448.0,261855232.0,1001299680.0
20260224,集成电路封测,322302592.0,658758832.0,981061424.0
20260224,电子化学品Ⅲ,726983824.0,229777408.0,956761232.0
20260224,电子化学品Ⅱ,726983824.0,229777408.0,956761232.0
20260224,磨具磨料,720262816.0,141915456.0,862178272.0
20260224,黄金,412881536.0,398669824.0,811551360.0
20260224,化学原料,815941344.0,-19384576.0,796556768.0
20260224,航运港口,687152272.0,62425936.0,749578208.0
20260224,通信线缆及配套,1254595568.0,-548627712.0,705967856.0
20260224,能源金属,414962704.0,288730480.0,703693184.0
20260224,油气及炼化工程,746347664.0,-52897952.0,693449712.0
20260224,数字芯片设计,-289984000.0,973572608.0,683588608.0
20260224,其他电源设备Ⅱ,-60862944.0,693874432.0,633011488.0
20260224,油田服务,602845424.0,28765776.0,631611200.0
20260224,油气开采Ⅲ,592268096.0,30059040.0,622327136.0
20260224,油气开采Ⅱ,592268096.0,30059040.0,622327136.0
20260224,航运,582167888.0,38867824.0,621035712.0
20260224,工程咨询服务Ⅲ,607400160.0,10762560.0,618162720.0
20260224,山东板块,2708007680.0,697932544.0,3405940224.0
20260224,湖北板块,2908088832.0,-342943488.0,2565145344.0
20260224,江苏板块,1912214528.0,-267891456.0,1644323072.0
20260224,河北板块,2256022272.0,-663294720.0,1592727552.0
20260224,新疆板块,805489680.0,459779328.0,1265269008.0
20260224,四川板块,374680832.0,802017536.0,1176698368.0
20260224,内蒙古,521218816.0,494588160.0,1015806976.0
20260224,云南板块,698201664.0,205281280.0,903482944.0
20260224,河南板块,694644736.0,167000320.0,861645056.0
20260224,重庆板块,1322750896.0,-532288768.0,790462128.0
20260224,甘肃板块,503827248.0,196435424.0,700262672.0
20260224,江西板块,423149632.0,216514304.0,639663936.0
20260224,湖南板块,1194626816.0,-567835392.0,626791424.0
20260224,山西板块,531061072.0,73845552.0,604906624.0
20260224,海南板块,747100080.0,-145040256.0,602059824.0
20260224,青海板块,402071920.0,145187408.0,547259328.0
20260224,宁夏板块,416896896.0,71898768.0,488795664.0
20260224,吉林板块,447313056.0,-105157472.0,342155584.0
20260224,辽宁板块,529686976.0,-226085120.0,303601856.0
20260224,陕西板块,152609792.0,-73193728.0,79416064.0
20260224,黑龙江,69983744.0,-87128512.0,-17144768.0
20260224,贵州板块,75689824.0,-261201824.0,-185512000.0
20260224,广西板块,-82971840.0,-187635360.0,-270607200.0
20260224,西藏板块,-288257696.0,-61661344.0,-349919040.0
20260224,上海板块,-124371200.0,-318304768.0,-442675968.0
20260224,天津板块,-441747456.0,-67669504.0,-509416960.0
20260224,安徽板块,-632879104.0,-565136128.0,-1198015232.0
20260224,福建板块,-1061777920.0,-1000703744.0,-2062481664.0
20260224,北京板块,-2843694848.0,-2481397760.0,-5325092608.0
20260224,广东板块,-3569702144.0,-1891819520.0,-5461521664.0
20260224,浙江板块,-3876907008.0,-3170671360.0,-7047578368.0
20260224,工程咨询服务Ⅱ,607400160.0,10762560.0,618162720.0
20260224,锂,274730672.0,331467632.0,606198304.0
20260224,交通运输,653080512.0,-103015424.0,550065088.0
20260224,自动化设备,1208701440.0,-670181376.0,538520064.0
20260224,煤炭,395939856.0,131712512.0,527652368.0
20260224,光学光电子,535539968.0,-21062144.0,514477824.0
20260224,小金属,252584960.0,215782144.0,468367104.0
20260224,非金属材料Ⅲ,323139360.0,144049872.0,467189232.0
20260224,非金属材料Ⅱ,323139360.0,144049872.0,467189232.0
20260224,火力发电,573986160.0,-112810640.0,461175520.0
20260224,线缆部件及其他,680459136.0,-223362928.0,457096208.0
20260224,分立器件,230694176.0,217116352.0,447810528.0
20260224,工程机械整机,421865520.0,18487280.0,440352800.0
20260224,半导体设备,55496288.0,371483904.0,426980192.0
20260224,电能综合服务,394146096.0,32332928.0,426479024.0
20260224,光学元件,256273472.0,164364608.0,420638080.0
20260224,钾肥,263658064.0,153218832.0,416876896.0
20260224,工程机械,419671456.0,-9000384.0,410671072.0
20260224,面板,451768176.0,-46976976.0,404791200.0
20260224,门户网站,293750176.0,86498608.0,380248784.0
20260224,综合电力设备商,-32202160.0,410100896.0,377898736.0
20260224,金属新材料,432771440.0,-74357024.0,358414416.0
20260224,煤化工,245803952.0,104542160.0,350346112.0
20260224,种植业,219320976.0,116343936.0,335664912.0
20260224,电信运营商,269268480.0,54170368.0,323438848.0
20260224,聚氨酯,377526032.0,-60522944.0,317003088.0
20260224,其他小金属,83068944.0,219731088.0,302800032.0
20260224,炼化及贸易,-100569312.0,391525888.0,290956576.0
20260224,电网自动化设备,88975184.0,196505296.0,285480480.0
20260224,其他电源设备Ⅲ,-10781664.0,289601104.0,278819440.0
20260224,焦炭Ⅲ,288829198.0,-16157648.0,272671550.0
20260224,焦炭Ⅱ,288829198.0,-16157648.0,272671550.0
20260224,风电设备,74431040.0,189550848.0,263981888.0
20260224,煤炭开采,107110656.0,147870176.0,254980832.0
20260224,钢铁,221048016.0,29306656.0,250354672.0
20260224,铝,658450176.0,-408915248.0,249534928.0
20260224,化学制品,476455424.0,-236220416.0,240235008.0
20260224,配电设备,260783856.0,-21367776.0,239416080.0
20260224,制冷空调设备,17093024.0,214525088.0,231618112.0
20260224,焦煤,190217488.0,36828688.0,227046176.0
20260224,农林牧渔,181709824.0,34674432.0,216384256.0
20260224,空调,50700528.0,154563744.0,205264272.0
20260224,氮肥,272061702.0,-67623248.0,204438454.0
20260224,半导体材料,33728000.0,170626192.0,204354192.0
20260224,其他金属新材料,354684080.0,-152527728.0,202156352.0
20260224,其他化学制品,186954512.0,11760240.0,198714752.0
20260224,稀土,68054720.0,128356496.0,196411216.0
20260224,铅锌,226210432.0,-34485840.0,191724592.0
20260224,复合肥,172424592.0,4523984.0,176948576.0
20260224,普钢,188441520.0,-23002608.0,165438912.0
20260224,风电零部件,45340768.0,115220000.0,160560768.0
20260224,油品石化贸易,112799984.0,46607488.0,159407472.0
20260224,白色家电,28881760.0,127877776.0,156759536.0
20260224,磁性材料,78087344.0,78170704.0,156258048.0
20260224,无机盐,153127264.0,-2790256.0,150337008.0
20260224,种子,93444720.0,52989600.0,146434320.0
20260224,轨交设备Ⅲ,119598720.0,25946816.0,145545536.0
20260224,轨交设备Ⅱ,119598720.0,25946816.0,145545536.0
20260224,地面兵装Ⅲ,111317936.0,28618896.0,139936832.0
20260224,地面兵装Ⅱ,111317936.0,28618896.0,139936832.0
20260224,水泥制品,166679808.0,-29389648.0,137290160.0
20260224,化学工程,180385152.0,-49261984.0,131123168.0
20260224,风力发电,223884224.0,-93597696.0,130286528.0
20260224,港口,104984384.0,23558096.0,128542480.0
20260224,其他黑色家电,125606503.0,-1315392.0,124291111.0
20260224,其他种植业,79440704.0,44710096.0,124150800.0
20260224,燃气Ⅲ,116341056.0,6498192.0,122839248.0
20260224,燃气Ⅱ,116341056.0,6498192.0,122839248.0
20260224,电工仪器仪表,48426776.0,74162240.0,122589016.0
20260224,塑料,129778256.0,-7776256.0,122002000.0
20260224,广告媒体,27165590.0,93653648.0,120819238.0
20260224,化学纤维,101128672.0,19127376.0,120256048.0
20260224,体外诊断,201619664.0,-84513184.0,117106480.0
20260224,氯碱,112084272.0,4000224.0,116084496.0
20260224,纯碱,87942423.0,21075120.0,109017543.0
20260224,其他通信设备,97179536.0,9787936.0,106967472.0
20260224,膜材料,90208208.0,13412800.0,103621008.0
20260224,风电整机,29090272.0,74330848.0,103421120.0
20260224,炼油化工,-236387952.0,338857632.0,102469680.0
20260224,板材,123268768.0,-22974512.0,100294256.0
20260224,水泥,152272832.0,-52229792.0,100043040.0
20260224,轮胎轮毂,30467552.0,69575248.0,100042800.0
20260224,管材,113089388.0,-15730705.0,97358683.0
20260224,核力发电,81213721.0,16110214.0,97323935.0
20260224,商用车,50785296.0,46435840.0,97221136.0
20260224,其他自动化设备,-59433264.0,156638976.0,97205712.0
20260224,其他生物制品,-38145232.0,130212336.0,92067104.0
20260224,综合乘用车,70941416.0,19585136.0,90526552.0
20260224,钛白粉,219743737.0,-136950176.0,82793561.0
20260224,摩托车,113024320.0,-30480368.0,82543952.0
20260224,非运动服装,20269160.0,59456624.0,79725784.0
20260224,镍,127778944.0,-52265616.0,75513328.0
20260224,房产租赁经纪,57245711.0,16115551.0,73361262.0
20260224,房地产服务,59200991.0,13346368.0,72547359.0
20260224,其他塑料制品,15200656.0,56406880.0,71607536.0
20260224,装修建材,82086416.0,-13046464.0,69039952.0
20260224,特钢Ⅲ,23489088.0,40452480.0,63941568.0
20260224,特钢Ⅱ,23489088.0,40452480.0,63941568.0
20260224,国际工程,60157672.0,3208214.0,63365886.0
20260224,能源及重型设备,192265920.0,-130993792.0,61272128.0
20260224,成品家居,16787465.0,41463792.0,58251257.0
20260224,摩托车及其他,98064128.0,-43601824.0,54462304.0
20260224,固废治理,92347216.0,-38071984.0,54275232.0
20260224,橡胶助剂,16067252.0,37078624.0,53145876.0
20260224,有机硅,92440665.0,-40355424.0,52085241.0
20260224,动物保健Ⅲ,35133157.0,16373408.0,51506565.0
20260224,动物保健Ⅱ,35133157.0,16373408.0,51506565.0
20260224,商用载货车,46071232.0,5309568.0,51380800.0
20260224,其他家居用品,3931697.0,47086688.0,51018385.0
20260224,电视广播Ⅲ,167449552.0,-119377168.0,48072384.0
20260224,电视广播Ⅱ,167449552.0,-119377168.0,48072384.0
20260224,家居用品,13376016.0,34005392.0,47381408.0
20260224,涤纶,24033769.0,21869536.0,45903305.0
20260224,商用载客车,4714064.0,41126269.0,45840333.0
20260224,钢铁管材,40341795.0,5190694.0,45532489.0
20260224,小家电,28742370.0,16518960.0,45261330.0
20260224,食品及饲料添加剂,52832912.0,-8429072.0,44403840.0
20260224,肉鸡养殖,3474134.0,36832530.0,40306664.0
20260224,农商行Ⅲ,11018005.0,27349280.0,38367285.0
20260224,纺织服装设备,-2329153.0,39973728.0,37644575.0
20260224,合成树脂,70334576.0,-32746880.0,37587696.0
20260224,清洁小家电,13485518.0,23459216.0,36944734.0
20260224,冶钢辅料,-25239658.0,61588176.0,36348518.0
20260224,啤酒,18964831.0,16677840.0,35642671.0
20260224,粮食种植,21260368.0,14168929.0,35429297.0
20260224,光伏发电,183194400.0,-149867312.0,33327088.0
20260224,其他化学纤维,33264929.0,-516864.0,32748065.0
20260224,厨房小家电,19068183.0,13205661.0,32273844.0
20260224,公路货运,32293872.0,-1586529.0,30707343.0
20260224,体育Ⅲ,11470311.0,18419184.0,29889495.0
20260224,体育Ⅱ,11470311.0,18419184.0,29889495.0
20260224,食用菌,25175176.0,4475314.0,29650490.0
20260224,橡胶,35526096.0,-5948432.0,29577664.0
20260224,其他石化,23018659.0,6060752.0,29079411.0
20260224,生物制品,-98644688.0,127619280.0,28974592.0
20260224,动力煤,-83106832.0,111041472.0,27934640.0
20260224,铁路运输,65273011.0,-37631120.0,27641891.0
20260224,印染,11213175.0,15608858.0,26822033.0
20260224,海洋捕捞,-1406711.0,27930350.0,26523639.0
20260224,民爆制品,24289360.0,899936.0,25189296.0
20260224,品牌消费电子,18910709.0,4679136.0,23589845.0
20260224,钴,12453077.0,9528409.0,21981486.0
20260224,冶钢原料,9117392.0,11856752.0,20974144.0
20260224,其他建材Ⅲ,-38053935.0,58770656.0,20716721.0
20260224,氨纶,11803217.0,8487542.0,20290759.0
20260224,长材,24830955.0,-5218783.0,19612172.0
20260224,园林工程,8079472.0,11243712.0,19323184.0
20260224,房地产综合服务,14675109.0,2554356.0,17229465.0
20260224,信托,19406037.0,-3899802.0,15506235.0
20260224,玻璃制造,47454652.0,-33064864.0,14389788.0
20260224,粘胶,31253423.0,-18399729.0,12853694.0
20260224,烘焙食品,-4308807.0,16958125.0,12649318.0
20260224,中药Ⅲ,36455392.0,-23976240.0,12479152.0
20260224,中药Ⅱ,36455392.0,-23976240.0,12479152.0
20260224,燃料电池,639063.0,8907718.0,9546781.0
20260224,锦纶,773322.0,7686897.0,8460219.0
20260224,跨境物流,18076700.0,-9786270.0,8290430.0
20260224,其他农产品加工,-2570310.0,10113167.0,7542857.0
20260224,钟表珠宝,15813648.0,-8502176.0,7311472.0
20260224,人力资源服务,-146152.0,5605820.0,5459668.0
20260224,熟食,10322467.0,-4959482.0,5362985.0
20260224,资产管理,-1379077.0,6624978.0,5245901.0
20260224,果蔬加工,-2395644.0,7615062.0,5219418.0
20260224,多业态零售,-29085745.0,31839584.0,2753839.0
20260224,农产品加工,9264998.0,-7276064.0,1988934.0
20260224,专业连锁Ⅲ,-4378460.0,6111440.0,1732980.0
20260224,专业连锁Ⅱ,-4378460.0,6111440.0,1732980.0
20260224,其他养殖,1282927.0,-148909.0,1134018.0
20260224,仓储物流,-4559509.0,5537468.0,977959.0
20260224,非白酒,23449649.0,-22911811.0,537838.0
20260224,物流,34475536.0,-34540720.0,-65184.0
20260224,农用机械,-8680789.0,8508716.0,-172073.0
20260224,纺织鞋类制造,1270482.0,-1765120.0,-494638.0
20260224,汽车经销商,-1807224.0,1040591.0,-766633.0
20260224,其他能源发电,56328.0,-1888557.0,-1832229.0
20260224,农业综合Ⅲ,13744640.0,-15661291.0,-1916651.0
20260224,农业综合Ⅱ,13744640.0,-15661291.0,-1916651.0
20260224,火电设备,9907171.0,-11848129.0,-1940958.0
20260224,学历教育,6704208.0,-8801771.0,-2097563.0
20260224,肉制品,-12141105.0,9822791.0,-2318314.0
20260224,涂料,-7296042.0,4889127.0,-2406915.0
20260224,洗护用品,-3952292.0,1409052.0,-2543240.0
20260224,血液制品,-4782332.0,2182732.0,-2599600.0
20260224,厨房电器,-15744665.0,12530588.0,-3214077.0
20260224,医美服务,-1654453.0,-1958058.0,-3612511.0
20260224,辅料,5193598.0,-8943245.0,-3749647.0
20260224,检测服务,-12569084.0,8773088.0,-3795996.0
20260224,超市,48954720.0,-53094976.0,-4140256.0
20260224,饰品,5661936.0,-11371120.0,-5709184.0
20260224,其他多元金融,-9561075.0,3143970.0,-6417105.0
20260224,商业地产,-48573438.0,41913232.0,-6660206.0
20260224,保健品,-11305929.0,3994023.0,-7311906.0
20260224,特种纸,40512920.0,-48025552.0,-7512632.0
20260224,贸易Ⅲ,-395170.0,-8144864.0,-8540034.0
20260224,贸易Ⅱ,-395170.0,-8144864.0,-8540034.0
20260224,养殖业,-71929584.0,62854912.0,-9074672.0
20260224,会展服务,-1881434.0,-7261881.0,-9143315.0
20260224,耐火材料,21063814.0,-30235763.0,-9171949.0
20260224,预加工食品,-24131461.0,14693177.0,-9438284.0
20260224,钼,-19754861.0,10083890.0,-9670971.0
20260224,汽车综合服务,-12034173.0,2097449.0,-9936724.0
20260224,快递,2731524.0,-12740912.0,-10009388.0
20260224,定制家居,21673248.0,-32307616.0,-10634368.0
20260224,汽车服务,-13841397.0,3138040.0,-10703357.0
20260224,粮油加工,14230951.0,-25004302.0,-10773351.0
20260224,医美耗材,-12461475.0,1376254.0,-11085221.0
20260224,炭黑,-379976.0,-10953606.0,-11333582.0
20260224,端到端供应链服务,-3579794.0,-8226326.0,-11806120.0
20260224,其他化学原料,-2760320.0,-9261728.0,-12022048.0
20260224,光伏主材,-3863760.0,-8324032.0,-12187792.0
20260224,其他橡胶制品,19838818.0,-32073440.0,-12234622.0
20260224,其他专业服务,-836114.0,-11553502.0,-12389616.0
20260224,其他饰品,-10151697.0,-2868960.0,-13020657.0
20260224,卫浴电器,-9072060.0,-4465513.0,-13537573.0
20260224,酒店,-29768162.0,15503989.0,-14264173.0
20260224,医疗美容,-14115929.0,-581804.0,-14697733.0
20260224,家纺,-14047455.0,-765392.0,-14812847.0
20260224,其他医疗服务,758790.0,-15859819.0,-15101029.0
20260224,环境治理,74026320.0,-89336160.0,-15309840.0
20260224,铁矿石,34357055.0,-49731424.0,-15374369.0
20260224,综合环境治理,-10955338.0,-4687072.0,-15642410.0
20260224,大宗用纸,-66919930.0,51168272.0,-15751658.0
20260224,乘用车,52639568.0,-69056992.0,-16417424.0
20260224,胶黏剂及胶带,-18977725.0,2430417.0,-16547308.0
20260224,厨卫电器,-24816725.0,8065075.0,-16751650.0
20260224,水产饲料,7320193.0,-24152268.0,-16832075.0
20260224,住宅开发,-93555648.0,76625024.0,-16930624.0
20260224,宠物食品,-3709886.0,-13465829.0,-17175715.0
20260224,物业管理,-12719829.0,-5323539.0,-18043368.0
20260224,期货,5311624.0,-23385458.0,-18073834.0
20260224,原材料供应链服务,-10487255.0,-7738141.0,-18225396.0
20260224,综合电商,-9022568.0,-9407589.0,-18430157.0
20260224,食品加工,-47578495.0,28509984.0,-19068511.0
20260224,运动服装,1700996.0,-20948488.0,-19247492.0
20260224,专业服务,-15432785.0,-4436496.0,-19869281.0
20260224,其他家电Ⅲ,4168835.0,-24174617.0,-20005782.0
20260224,其他家电Ⅱ,4168835.0,-24174617.0,-20005782.0
20260224,大气治理,-21119803.0,880560.0,-20239243.0
20260224,光伏加工设备,-44349664.0,23998304.0,-20351360.0
20260224,钨,121216352.0,-142389296.0,-21172944.0
20260224,储能,-27786288.0,6020804.0,-21765484.0
20260224,瓷砖地板,-15188523.0,-7884575.0,-23073098.0
20260224,造纸,-26407008.0,3142720.0,-23264288.0
20260224,租赁,18660500.0,-42313065.0,-23652565.0
20260224,塑料包装,-16072237.0,-7609595.0,-23681832.0
20260224,个护小家电,-3811331.0,-20145926.0,-23957257.0
20260224,餐饮,-15709382.0,-10231102.0,-25940484.0
20260224,综合包装,-14827898.0,-11897898.0,-26725796.0
20260224,其他运输设备,-14960191.0,-13121459.0,-28081650.0
20260224,卫浴制品,-13827858.0,-14352887.0,-28180745.0
20260224,一带一路,7698624000.0,2325989632.0,10024613632.0
20260224,5G概念,8831720192.0,836116480.0,9667836672.0
20260224,2025中报预增,7945704960.0,1574834176.0,9520539136.0
20260224,光通信模块,7746614528.0,596998400.0,8343612928.0
20260224,半导体概念,4764961024.0,3259183104.0,8024144128.0
20260224,HS300_,5194461184.0,2825773056.0,8020234240.0
20260224,CPO概念,6473257984.0,1218854144.0,7692112128.0
20260224,央国企改革,10465337344.0,-2813775872.0,7651561472.0
20260224,MSCI中国,6377836544.0,1015631872.0,7393468416.0
20260224,新材料,6995527936.0,-39466752.0,6956061184.0
20260224,西部大开发,4853102336.0,1269850112.0,6122952448.0
20260224,深证100R,4523626496.0,1156553216.0,5680179712.0
20260224,PCB,3897573120.0,1518842112.0,5416415232.0
20260224,风能,5201164800.0,-42558720.0,5158606080.0
20260224,小金属概念,4209160704.0,764346368.0,4973507072.0
20260224,中特估,4027602432.0,855906560.0,4883508992.0
20260224,机构重仓,5849141248.0,-1293606912.0,4555534336.0
20260224,无人驾驶,2695431936.0,1830544640.0,4525976576.0
20260224,贬值受益,3011494912.0,1360794112.0,4372289024.0
20260224,F5G概念,4992255232.0,-646976512.0,4345278720.0
20260224,中字头,3599425024.0,729665536.0,4329090560.0
20260224,标准普尔,5301522432.0,-1136898048.0,4164624384.0
20260224,黄金概念,2641835776.0,1430901760.0,4072737536.0
20260224,基金重仓,2476819200.0,1589683456.0,4066502656.0
