日期,中证红利涨跌幅%,科创50涨跌幅%,中证红利-科创50轧差%,中证红利-科创50净值,微盘股涨跌幅%,中证全指涨跌幅%,微盘股-中证全指轧差%,微盘股-中证全指净值,中证2000涨跌幅%,沪深300涨跌幅%,中证2000-沪深300轧差%,中证2000-沪深300净值
08/08,1.4385000000000001,0.9483120457692749
08/11,-1.0194,0.9386449527747028
08/12,-1.3522,0.9259525957232833
08/13,-1.2592,0.9142930006379356
08/14,-1.7035,0.8987180193720684
08/15,-1.1931,0.8879954146829402
08/18,-2.3284,0.8673193294474626
08/19,1.0205000000000002,0.876170323204474
08/20,-2.4708,0.8545219068587379
08/21,0.44899999999999995,0.8583587102205337
08/22,-8.7645,0.783127861063255
08/25,-2.4616,0.763850385635322
08/26,1.1953,0.7729806892948211
08/27,-1.9361000000000002,0.7580150101693841
08/28,-7.0207,0.7047970503504222
08/29,1.5961,0.7160463160710652
09/01,-1.4207,0.7058734460586435
09/02,2.4426,0.723115110852072
09/03,0.7986,0.7288899081273367
09/04,6.041,0.7729221474773091
09/05,-3.0789,0.7491246474786303
09/08,0.1955,0.7505891861644509
09/09,2.602,0.7701195167884499
09/10,-1.5788,0.7579608698573939
09/11,-4.9185,0.720680564473458
09/12,-1.4409,0.7102962782199599
09/15,-0.518,0.7066169434987806
09/16,-1.3562,0.6970338045110501
09/17,-0.67,0.6923636780208261
09/18,-2.5015,0.6750442006151351
09/19,2.1048,0.6892525309496825
09/22,-4.0097,0.661615572216193
09/23,0.4637,0.6646834836245595
09/24,-3.2558,0.6430427187647112
09/25,-1.7224000000000002,0.6319669509767079
09/26,1.8714,0.6437935804972859
09/29,-0.9951000000000001,0.6373871905777574
09/30,-1.9347,0.6250556606016495
10/09,-2.1725000000000003,0.6114763263750786
10/10,6.644,0.6521028134994389
10/13,-1.8452000000000002,0.6400702123847473
10/14,5.3774999999999995,0.674489988055737
10/15,-0.9694,0.6679514821115247
10/16,1.2839,0.6765273111903546
10/17,3.0027,0.6968413967634673
10/20,0.39660000000000006,0.6996050697430312
10/21,-2.7657,0.6802560923291481
10/22,0.1631,0.6813655900157368
10/23,1.1101,0.6889294294305015
10/24,-4.9978,0.6544981144064239
10/27,-1.0363,0.6477155504468302
10/28,0.3153,0.6497577975773889
10/29,-1.1446,0.6423206698263182
10/30,1.4580000000000002,0.6516857051923859
10/31,3.0812999999999997,0.6717660968264788
11/03,1.9381,0.6847855955490728
11/04,1.3422999999999998,0.693977472598128
11/05,0.19259999999999997,0.6953140732103521
11/06,-2.9484,0.6748134330758181
11/07,1.5961,0.6855841302811412
11/10,1.312,0.6945789940704298
11/11,1.2017,0.702925749842174
11/12,0.6487,0.7074856291814001
11/13,-1.1692,0.6992137072050112
11/14,2.1265,0.7140824866887259
11/17,0.03889999999999999,0.7143602647760477
11/18,-1.6732,0.7024075888258149
11/19,1.1239999999999999,0.710302650124217
11/20,1.0125000000000002,0.7174944644567247
11/21,1.3941000000000001,0.7274970547857159
11/24,-1.3301,0.717820616460011
11/25,0.060199999999999976,0.71825274447112
11/26,-1.4104,0.7081225077630993
11/27,0.49660000000000004,0.7116390441366508
11/28,-1.1495,0.7034587533243
12/01,0.10519999999999996,0.7041987919327972
12/02,1.1173,0.7120668050350625
12/03,0.6967,0.7170277744657417
12/04,-1.736,0.7045801723010164
12/05,0.095,0.7052495234647024
12/08,-2.4116,0.6882417259568276
12/09,-0.6419,0.6838239023179108
12/10,0.11639999999999999,0.6846198733402088
12/11,0.7116,0.6894916283588977
12/12,-1.9022,0.6763761186042547
12/15,2.7807,0.6951841093342832
12/16,1.1524,0.7031954110102515
12/17,-2.1867,0.6878186369576904
12/18,2.2721999999999998,0.703447252026643
12/19,-0.0247,0.7032735005553925
12/22,-2.4951,0.685726123443035
12/23,-0.3406,0.683390540266588
12/24,-0.6638000000000001,0.6788541938602983
12/25,0.4865,0.6821568195134287
12/26,0.7372,0.6871856795868816
12/29,-0.2544,0.6854374792180126
12/30,-1.0528,0.6782211934368053
12/31,1.2392,0.6866257104658742
01/05,-4.0211,0.659015804022331
01/06,-0.6515,0.6547223160591255
01/07,-0.9521000000000001,0.6484887048879265
01/08,-1.1439,0.6410706425927135
01/09,-1.1047,0.6339887352039918
01/12,-2.0996,0.6206775077196488
01/13,2.4536000000000002,0.6359064510490581
01/14,-2.8419,0.6178346256166949
01/15,0.2731,0.6195219319792541
01/16,-2.2188,0.6057759793524984
01/19,1.3046,0.613678932779131
01/20,2.9006,0.6314793039033225
01/21,-4.1445,0.6053076441530494
01/22,0.32139999999999996,0.6072531029213574
01/23,-0.9016000000000001,0.6017781089454184
01/26,1.9984000000000002,0.6138040426745837
01/27,-2.3651999999999997,0.5992863494572443
01/28,1.6360999999999999,0.6090912734207143
01/29,4.2698,0.6350982526132319
01/30,-1.1179,0.6279984892472686
02/02,0.7507999999999999,0.6327135019045372
02/03,-0.6309000000000001,0.6287217124210215
02/04,3.8599,0.6529897417987606
02/05,0.9951,0.6594876427194001
02/06,0.43539999999999995,0.6623590519158004
02/09,-1.8446999999999998,0.6501405144851096
02/10,-0.5477,0.6465796948872746
02/11,1.8136999999999999,0.6583067108134452
02/12,-2.0991,0.6444881946467601
02/13,-0.7304999999999999,0.6397802083848655
02/24,1.8584999999999998,0.6516705235576983
01/20,0.2723,1.002723
01/21,0.3,1.005731169
01/22,-0.12459999999999993,1.004478027963426
01/23,-0.2565,1.0019015418216999
01/24,0.7377,1.0092925694957184
01/27,-0.7437,1.0017864606563787
02/05,0.8234,1.0100351703734234
02/06,0.8964999999999999,1.019090135675821
02/07,0.07379999999999987,1.0198422241959497
02/10,0.7608,1.0276011838376327
02/11,0.10010000000000002,1.028629812622654
02/12,0.26970000000000005,1.0314040272272973
02/13,-0.5316,1.025921083418557
02/14,-0.2635,1.023217781363749
02/17,0.5893999999999999,1.029248626967107
02/18,-0.7889000000000002,1.0211288845489634
02/19,1.2026999999999999,1.0334100016434338
02/20,0.6863,1.0405022944847127
02/21,0.38039999999999985,1.0444603652129325
02/24,0.1449,1.045973788282126
02/25,0.39829999999999993,1.050139901880854
02/26,0.3669,1.0539928651808548
02/27,-0.32120000000000004,1.050607440097894
02/28,-1.1553,1.038469772342443
03/03,0.03259999999999999,1.0388083134882267
03/04,0.7863,1.0469764632571845
03/05,0.29530000000000006,1.050068184753183
03/06,0.5468000000000002,1.0558099575874134
03/07,-0.10849999999999999,1.054664403783431
03/10,0.24319999999999997,1.0572293476134322
03/11,-0.06090000000000001,1.0565854949407356
03/12,0.4737,1.06159054043027
03/13,-0.8057,1.0530373054460231
03/14,-0.2872999999999999,1.0500119292674768
03/17,0.3903,1.0541101258274077
03/18,0.12669999999999998,1.0554456833568309
03/19,-0.3316,1.0519458254708196
03/20,0.4226000000000001,1.0563913485292593
03/21,-0.39270000000000005,1.0522428997035849
03/24,-0.8778,1.0430063115299868
03/25,-0.5643,1.0371206269140232
03/26,0.5851000000000001,1.043188819702097
03/27,-0.3974,1.039043187332601
03/28,-0.46720000000000006,1.034188777561383
03/31,0.02100000000000002,1.0344059572046709
04/01,0.33709999999999996,1.0378929396864078
04/02,0.23370000000000002,1.040318495486455
04/03,-0.4273,1.0358732145552414
04/07,-3.1675999999999984,1.0030608946109896
04/08,-0.7202999999999999,0.9958358469871067
04/09,0.8143000000000002,1.0039449382891228
04/10,0.8390999999999997,1.0123690402663068
04/11,0.5538,1.0179755400113017
04/14,0.8097,1.0262180879587732
04/15,-0.129,1.0248942666253065
04/16,-1.0581,1.0140498603901442
04/17,0.20130000000000003,1.0160911427591097
04/18,-0.05270000000000001,1.0155556627268756
04/21,1.1481,1.027215257290643
04/22,0.0,1.027215257290643
04/23,0.5617,1.0329851253908444
04/24,-0.557,1.0272313982424175
04/25,0.1368,1.0286366507952132
04/28,-0.6647000000000001,1.0217993029773773
04/29,0.488,1.0267856835759068
04/30,0.6591999999999999,1.033554254802039
05/06,1.077,1.044685634126257
05/07,-0.2508,1.0420655625558684
05/08,0.26349999999999996,1.044811405313203
05/09,-0.6508999999999999,1.0380107278760193
05/12,0.2326999999999999,1.0404261788397868
05/13,-0.25930000000000003,1.0377283537580553
05/14,-0.6073000000000001,1.0314262294656826
05/15,-0.4133,1.027163344859301
05/16,0.5416,1.032726461535059
05/19,0.41269999999999996,1.0369885236418144
05/20,0.17609999999999992,1.0388146604319475
05/21,-0.517,1.0334439886375144
05/22,-0.5848,1.0274004081919623
05/23,-0.18999999999999995,1.0254483474163976
05/26,0.7474999999999999,1.033113573813335
05/27,0.16640000000000002,1.0348326748001606
05/28,-0.09450000000000003,1.0338547579224744
05/29,0.742,1.0415259602262592
05/30,-0.4598,1.0367370238611389
06/03,0.3095,1.0399457249499893
06/04,0.2784,1.0428409338482498
06/05,0.30529999999999996,1.0460247272192884
06/06,-0.08099999999999999,1.0451774471902409
06/09,0.6134,1.051588565651306
06/10,-0.1745,1.0497535436042444
06/11,-0.22739999999999994,1.0473664040460884
06/12,0.15239999999999998,1.0489625904458546
06/13,-0.6386999999999998,1.042262866380677
06/16,0.4124,1.046561158441631
06/17,-0.027600000000000013,1.0462723075619011
06/18,-0.025599999999999998,1.0460044618511652
06/19,-0.5109999999999999,1.0406593790511058
06/20,-0.4667,1.0358026217290743
06/23,0.7181,1.043240720355711
06/24,0.5194000000000001,1.0486593126572386
06/25,-0.14400000000000013,1.0471492432470122
06/26,-0.018299999999999983,1.046957614935498
06/27,0.4736,1.0519160061998325
06/30,0.5217999999999999,1.0574049039201832
07/01,0.017900000000000027,1.0575941793979848
07/02,-0.6145999999999999,1.0510942055714048
07/03,0.09499999999999997,1.0520927450666977
07/04,-0.5999000000000001,1.0457812406890425
07/07,0.3921,1.0498817489337844
07/08,0.23340000000000005,1.052332172935796
07/09,-0.05620000000000003,1.051740762254606
07/10,-0.2669,1.0489336661601485
07/11,0.436,1.0535070169446066
07/14,0.20889999999999997,1.0557077931030039
07/15,-0.12950000000000003,1.0543406515109355
07/16,0.4867,1.059472127461839
07/17,0.2691000000000001,1.062323166956839
07/18,-0.2571,1.059591934094593
07/21,0.11640000000000006,1.060825299105879
07/22,-0.3541,1.057068916721745
07/23,-0.33830000000000005,1.0534928525764753
07/24,0.15670000000000006,1.0551436758764627
07/25,0.3774,1.0591257881092204
07/28,0.1563,1.0607812017160352
07/29,0.19239999999999996,1.062822144748137
07/30,-0.5308999999999999,1.0571796219816691
07/31,0.7745000000000001,1.065367478153917
08/01,0.3708,1.069317860762912
08/04,0.5425000000000001,1.0751189101575507
08/05,-0.0514,1.0745662990377296
08/06,0.4764999999999999,1.0796866074526443
08/07,0.0408,1.080127119588485
08/08,-0.1745,1.078242297764803
08/11,0.6198999999999999,1.0849263217686471
08/12,-0.07529999999999998,1.0841093722483552
08/13,0.4011,1.0884577349404434
08/14,-0.7111999999999999,1.080716623529547
08/15,0.7179,1.0884750881698655
08/18,0.6685000000000001,1.095751544134281
08/19,0.3639,1.0997389840033858
08/20,-0.3266,1.0961472364816307
08/21,-0.6217999999999999,1.089331392965188
08/22,-0.44609999999999994,1.0844718856211701
08/25,-0.3030999999999999,1.0811848513358524
08/26,-0.021599999999999994,1.080951315407964
08/27,-0.25339999999999985,1.0782121847747201
08/28,-0.2825,1.0751662353527316
08/29,-0.6396999999999999,1.0682883969451802
09/01,0.1704,1.0701087603735746
09/02,-1.0036999999999998,1.0593680787457052
09/03,-0.4315,1.0547969054859174
09/04,-0.052000000000000046,1.0542484110950647
09/05,0.35139999999999993,1.0579530400116528
09/08,0.3346000000000001,1.0614929508835318
09/09,-0.4485,1.0567321549988191
09/10,0.020200000000000023,1.056945614894129
09/11,-0.011400000000000077,1.056825123094031
09/12,0.3761,1.0607998423819875
09/15,-0.17109999999999997,1.058984813851672
09/16,0.7454,1.0668784866541223
09/17,0.04519999999999991,1.06736071573009
09/18,0.023800000000000043,1.0676147475804336
09/19,-0.4315,1.063007989944624
09/22,0.11980000000000002,1.0642814735165778
09/23,-0.6879,1.0569602812602572
09/24,0.14440000000000008,1.058486531906397
09/25,-0.6006,1.0521292617957672
09/26,-0.4464999999999999,1.047431504641849
09/29,-0.264,1.0446662854695945
09/30,0.136,1.0460870316178332
10/09,-0.46419999999999995,1.0412310956170632
10/10,0.45710000000000006,1.045990562955129
10/13,0.03760000000000002,1.0463838554068
10/14,-0.2907000000000002,1.0433420175391324
10/15,0.1541999999999999,1.0449508509301777
10/16,-0.7147,1.0374825871985798
10/17,-0.43500000000000005,1.032969537944266
10/20,0.3219000000000001,1.0362946668869086
10/21,0.06750000000000012,1.0369941657870574
10/22,0.014500000000000013,1.0371445299410966
10/23,-0.2697,1.0343473511438455
10/24,0.0815999999999999,1.0351913785823788
10/27,-0.15279999999999982,1.0336096061559048
10/28,0.3158,1.036873745292145
10/29,-0.24170000000000003,1.034367621449774
10/30,-0.3116000000000001,1.0311445319413364
10/31,1.1488,1.0429903203242783
11/03,0.2233,1.0453193177095623
11/04,-0.2813999999999999,1.0423777891495276
11/05,0.16150000000000003,1.044061229279004
11/06,-0.18080000000000007,1.0421735665764675
11/07,-0.023399999999999976,1.0419296979618886
11/10,0.05149999999999999,1.042466291756339
11/11,0.4677,1.0473419066028835
11/12,-0.30410000000000004,1.0441569398649042
11/13,-0.020399999999999974,1.043943931849172
11/14,0.2067000000000001,1.0461017639563042
11/17,0.484,1.0511648964938527
11/18,-0.1906000000000001,1.0491613762011354
11/19,-0.7656000000000001,1.0411289967049395
11/20,-0.11640000000000006,1.039917122552775
11/21,-0.6399000000000004,1.0332626928855597
11/24,1.1345999999999998,1.0449860913990394
11/25,0.37780000000000014,1.048934048852345
11/26,-0.3973,1.0447666338762547
11/27,0.1673,1.0465145284547297
11/28,0.35660000000000014,1.0502463992631992
12/01,-0.17609999999999992,1.0483969153540966
12/02,-0.19480000000000008,1.046354638162987
12/03,-0.2841,1.0433819446359658
12/04,-0.39039999999999997,1.039308581524107
12/05,0.48360000000000003,1.0443346778243576
12/08,0.359,1.048083839317747
12/09,0.12480000000000002,1.0493918479492155
12/10,0.17529999999999998,1.0512314318586704
12/11,-0.31699999999999995,1.0478990282196785
12/12,0.16349999999999998,1.0496123431308177
12/15,0.008599999999999941,1.049702609792327
12/16,-0.3416999999999999,1.0461157759746667
12/17,-0.33599999999999985,1.0426008269673916
12/18,0.2169,1.044862228161084
12/19,0.26159999999999994,1.0475955877499534
12/22,0.04739999999999989,1.048092148058547
12/23,-0.25070000000000003,1.0454645810433643
12/24,0.71,1.0528873795687723
12/25,0.5942,1.0591436363781699
12/26,-0.3407,1.0555351340090293
12/29,0.2357,1.0580230303198885
12/30,-0.17570000000000002,1.0561640838556166
12/31,0.1784,1.058048280581215
01/05,0.03410000000000024,1.0584090750448931
01/06,-0.23350000000000004,1.0559376898546633
01/07,0.361,1.0597496249150384
01/08,1.1109,1.0715223834982197
01/09,0.7853000000000001,1.0799370487758313
01/12,1.1813000000000002,1.0926943451330202
01/13,-0.6901999999999999,1.0851525687629122
01/14,0.6307,1.0919966260141
01/15,-0.43149999999999994,1.0872846605728492
01/16,0.1867,1.089314621034139
01/19,0.2566,1.0921098023517126
01/20,-0.5876,1.085692565153094
01/21,0.38880000000000003,1.089913737846409
01/22,0.44309999999999994,1.0947431456188066
01/23,1.0541,1.1062828331167744
01/26,-0.6992000000000002,1.0985477035476219
01/27,0.19609999999999997,1.100701955594279
01/28,-0.2054,1.0984411137774883
01/29,-0.8972,1.0885859001046767
01/30,0.3667,1.0925777446003606
02/02,-0.33389999999999986,1.08892962751114
02/03,0.9588000000000001,1.0993702847797167
02/04,-0.4929,1.0939514886460375
02/05,-0.5595000000000001,1.087830830067063
02/06,0.2888,1.0909724855042966
02/09,0.2839999999999998,1.0940708473631287
02/10,-0.03729999999999999,1.0936627589370622
02/11,-0.11259999999999998,1.092431294670499
02/12,0.3598,1.0963618624687235
02/13,0.13050000000000006,1.097792614699245
02/24,-0.05509999999999993,1.0971877309685456
01/20,0.7503000000000001,1.007503
01/21,0.1271,1.008783536313
01/22,-0.39059999999999995,1.0048432278201616
01/23,-0.43289999999999995,1.000493261486928
01/24,0.6863,1.0073596467405128
01/27,-1.2552,0.9947152684546259
02/05,1.9645000000000001,1.014256449903417
02/06,1.5683,1.0301630338072523
02/07,0.2245999999999999,1.0324767799811834
02/10,1.9943,1.053067464404348
02/11,0.17470000000000002,1.0549071732646624
02/12,0.36329999999999996,1.058739651025133
02/13,-0.7197,1.0511199017567052
02/14,-1.0265,1.0403301559651728
02/17,1.5712,1.0566758233756974
02/18,-1.9458000000000002,1.036115025204453
02/19,2.2605,1.0595364053491998
02/20,1.5282,1.0757282406957462
02/21,0.023599999999999843,1.0759821125605504
02/24,0.3994,1.0802795851181173
02/25,1.0070000000000001,1.0911580005402568
02/26,0.7094999999999999,1.09889976655409
02/27,-0.5015,1.0933887842248213
02/28,-2.1950999999999996,1.0693878070223024
03/03,0.2214,1.0717554316270497
03/04,1.6364999999999998,1.0892947092656262
03/05,0.28600000000000003,1.092410092134126
03/06,0.6859000000000002,1.0999029329560739
03/07,-0.26930000000000004,1.0969408943576233
03/10,0.7772,1.1054663189885707
03/11,-0.030799999999999994,1.1051258353623223
03/12,1.0936,1.1172114914978448
03/13,-1.4404,1.1011191771743098
03/14,-0.6330000000000002,1.0941490927827966
03/17,1.0237,1.1053498970456141
03/18,0.32539999999999997,1.1089467056106006
03/19,-0.6054999999999999,1.1022320333081284
03/20,1.0131,1.113398746037573
03/21,-0.5976999999999999,1.1067439617325063
03/24,-2.4099,1.0800725389987147
03/25,-0.9184,1.0701531528005506
03/26,1.508,1.0862910623447828
03/27,-1.0604,1.0747720319196787
03/28,-1.0699,1.06327304595017
03/31,-0.5024,1.0579311621673164
04/01,0.8785,1.0672250874269564
04/02,0.3573,1.071038282664333
04/03,-0.43589999999999995,1.0663696267901992
04/07,-5.7860000000000005,1.0046694801841183
04/08,-2.226,0.9823055375552199
04/09,2.0004,1.0019555775284743
04/10,1.8126000000000002,1.0201170243267554
04/11,0.5581,1.0258102974395231
04/14,1.952,1.0458341144455425
04/15,-0.1054,1.044731805288917
04/16,-2.0164999999999997,1.0236647884352659
04/17,0.5756,1.0295570029574994
04/18,-0.20370000000000002,1.0274597953424751
04/21,1.9633000000000003,1.0476319135044339
04/22,0.0094,1.0477303909043034
04/23,1.0961,1.0592145637190056
04/24,-0.9599,1.0490471631218667
04/25,0.21740000000000004,1.0513277916544936
04/28,-1.2807000000000002,1.0378634366267745
04/29,1.1635,1.049938977711927
04/30,1.4137,1.0647819650398407
05/06,2.2439,1.0886746075533698
05/07,0.13419999999999999,1.0901356088767062
05/08,0.5343999999999999,1.0959612935705434
05/09,-1.317,1.0815274833342192
05/12,0.4404000000000001,1.0862905303708232
05/13,-0.4494,1.0814087407273367
05/14,-1.096,1.0695565009289651
05/15,-0.4019999999999999,1.0652568837952308
05/16,1.3647,1.0797944444883842
05/19,1.1661,1.0923859275055632
05/20,0.2972,1.0956324984821098
05/21,-1.2673,1.0817475478288459
05/22,-1.1669,1.069124635693231
05/23,-0.36919999999999986,1.0651774275382515
05/26,1.8259999999999998,1.0846275673651
05/27,0.7406999999999999,1.0926614037565732
05/28,-0.2581,1.0898412446734775
05/29,1.1667,1.102556422475083
05/30,-1.2732999999999999,1.0885175715477078
06/03,0.5158,1.094132145181751
06/04,0.6210999999999999,1.1009277999354747
06/05,0.3641,1.1049362780550398
06/06,-0.10049999999999999,1.1038258170955944
06/09,1.1466,1.1164822839144124
06/10,-0.30779999999999996,1.1130457514445238
06/11,-0.31349999999999995,1.1095563530137451
06/12,0.31770000000000004,1.1130814135472697
06/13,-1.3118999999999998,1.0984788984829432
06/16,0.8215,1.1075029026339807
06/17,-0.05349999999999999,1.1069103885810716
06/18,-0.3982,1.1025026714137418
06/19,-1.1281,1.0900653387775234
06/20,-1.0024,1.0791385238216176
06/23,1.6494,1.0969378346335312
06/24,1.0267000000000002,1.1082000953817137
06/25,-0.43320000000000003,1.10339937256852
06/26,0.17140000000000002,1.1052905990931026
06/27,1.0836000000000001,1.1172675280248754
06/30,1.1737,1.1303808970013034
07/01,0.11430000000000001,1.1316729223665758
07/02,-0.8705999999999999,1.1218205779044523
07/03,0.09550000000000003,1.1228919165563511
07/04,-1.4338,1.106791892256766
07/07,1.0995,1.1189610691121294
07/08,0.44810000000000005,1.1239751336628208
07/09,0.0948,1.125040662089533
07/10,-0.5128,1.1192714535743378
07/11,0.3578,1.1232762068352269
07/14,0.5653,1.1296260872324664
07/15,-0.7213,1.1214780942652585
07/16,0.9364,1.1319796151399584
07/17,0.40559999999999996,1.1365709244589661
07/18,-0.5344000000000001,1.1304970894386575
07/21,0.6062,1.1373501627948346
07/22,-0.8092,1.1281467252774988
07/23,-0.9043000000000001,1.1179448944408144
07/24,0.40970000000000006,1.1225251146733384
07/25,0.8246,1.1317814567689346
07/28,0.5017,1.1374596043375444
07/29,-0.022699999999999998,1.13720140100736
07/30,-0.8772,1.1272258703177234
07/31,1.1774,1.140497827714844
08/01,0.9656,1.1515104747392588
08/04,1.1729,1.1650165410974758
08/05,0.09560000000000002,1.166130296910765
08/06,0.9485,1.1771910427769636
08/07,0.04279999999999999,1.1776948805432723
08/08,0.009800000000000003,1.1778102946415654
08/11,1.2768,1.1928485764835488
08/12,-0.4595,1.1873674372746068
08/13,0.2488999999999999,1.1903227948259834
08/14,-1.7899,1.1690172071213931
08/15,1.3357999999999999,1.1846329389741206
08/18,1.2608000000000001,1.1995687910687063
08/19,1.0733,1.2124437629032467
08/20,-0.7135,1.203792976654932
08/21,-1.1343,1.1901383529207352
08/22,-1.4048000000000003,1.1734192893389048
08/25,-0.9129999999999998,1.1627059712272407
08/26,0.3887,1.167225409337401
08/27,-0.8247000000000002,1.1575993013865955
08/28,-1.0446,1.145507019084311
08/29,-1.0836000000000001,1.1330943050255136
09/01,0.4707,1.1384277799192686
09/02,-1.2532999999999999,1.1241598645535404
09/03,-1.3454000000000002,1.1090354177358372
09/04,0.6762999999999999,1.1165358242659849
09/05,0.5674000000000001,1.12287104853287
09/08,1.0556999999999999,1.1347251981922313
09/09,-0.5908000000000001,1.1280212417213116
09/10,0.11499999999999996,1.129318466149291
09/11,-0.39360000000000017,1.1248734686665274
09/12,0.5817,1.1314168576337604
