日期,创业板指涨跌幅%,科创50涨跌幅%,等权平均涨跌幅%,归1净值
2025/06/11,1.2073,-0.2006,1.1674622542837547
2025/06/12,0.2564,-0.3017,1.1723316342747694
2025/06/13,-1.1286,-0.5146,1.1510905911560494
2025/06/16,0.6605,-0.2106,1.165902859415763
2025/06/17,-0.3587,-0.8042,1.1633057175241857
2025/06/18,0.2334,0.5291,1.1650357276220018
2025/06/19,-1.3584,-0.5408,1.1448451458465925
2025/06/20,-0.835,-0.5266,1.134863241019956
2025/06/23,0.3851,0.3776,1.1580554310483961
2025/06/24,2.3047,1.7915,1.183796467139208
2025/06/25,3.1131,1.7263,1.1984699084605508
2025/06/26,-0.6562,-0.5662,1.1949887608562417
2025/06/27,0.4691,-0.1779,1.2013197635117077
2025/06/30,1.3496,1.5384,1.2232442456313184
2025/07/01,-0.2366,-0.8589,1.2270965108745455
2025/07/02,-1.1267,-1.2223,1.214500107500151
2025/07/03,1.9009,0.2354,1.2233485909333648
2025/07/04,-0.3629,-0.0149,1.2107154492728591
2025/07/07,-1.208,-0.6609,1.2157889886845006
2025/07/08,2.389,1.3958,1.2345264611045286
2025/07/09,0.1649,-0.8909,1.2301475834017261
2025/07/10,0.2244,-0.3176,1.2296930807740867
2025/07/11,0.8001,1.4754,1.237973342102787
2025/07/14,-0.4544,-0.2071,1.245239205723323
2025/07/15,1.7287,0.3886,1.241322218634976
2025/07/16,-0.2172,0.139,1.2499692443835426
2025/07/17,1.7547,0.8037,1.2671678962090194
2025/07/18,0.3448,0.1867,1.2703065697144975
2025/07/21,0.8665,0.0366,1.2835781103046555
2025/07/22,0.6083,0.8306,1.2848278147886292
2025/07/23,-0.008,0.4517,1.2781012914884755
2025/07/24,1.5016,1.1738,1.2960382161372765
2025/07/25,-0.2265,2.0679,1.3041778027083766
2025/07/28,0.9634,0.0866,1.3168023351310398
2025/07/29,1.8621,1.4538,1.3279766144027751
2025/07/30,-1.6168,-1.1095,1.3181697727007335
2025/07/31,-1.6628,-1.0109,1.310099489174537
2025/08/01,-0.2442,-1.0588,1.3185115724895524
2025/08/04,0.5036,1.2184,1.341830267126205
2025/08/05,0.3878,0.404,1.3521274323412233
2025/08/06,0.6648,0.5804,1.368353542944114
2025/08/07,-0.6822,-0.1469,1.3694233491110586
2025/08/08,-0.38,-1.3862,1.3622681121119533
2025/08/11,1.9648,0.5935,1.3902630760055632
2025/08/12,1.243,1.9128,1.3891177494782883
2025/08/13,3.6153,0.7374,1.4030286107715813
2025/08/14,-1.0755,0.7458,1.373505872289434
2025/08/15,2.6143,1.4329,1.4063007423606795
