trade_date,ts_code,close,pct_chg
20250703,399303.SZ,8334.9064,0.6917
20250704,399303.SZ,8272.4389,-0.7495
20250707,399303.SZ,8299.6859,0.3294
20250708,399303.SZ,8407.1319,1.2946
20250709,399303.SZ,8385.1572,-0.2614
20250710,399303.SZ,8392.8966,0.0923
20250711,399303.SZ,8461.6761,0.8195
20250714,399303.SZ,8491.3791,0.351
20250715,399303.SZ,8463.1049,-0.333
20250716,399303.SZ,8506.7629,0.5159
20250717,399303.SZ,8608.4039,1.1948
20250718,399303.SZ,8619.4718,0.1286
20250721,399303.SZ,8707.5439,1.0218
20250722,399303.SZ,8729.9621,0.2575
20250723,399303.SZ,8675.5293,-0.6235
20250724,399303.SZ,8782.4263,1.2322
20250725,399303.SZ,8801.8785,0.2215
20250728,399303.SZ,8845.7332,0.4982
20250729,399303.SZ,8902.4653,0.6413
20250730,399303.SZ,8819.6934,-0.9298
20250731,399303.SZ,8765.8625,-0.6103
20250801,399303.SZ,8785.3868,0.2227
20250804,399303.SZ,8898.5338,1.2879
20250805,399303.SZ,8962.9406,0.7238
20250806,399303.SZ,9060.7343,1.0911
20250807,399303.SZ,9062.766,0.0224
20250808,399303.SZ,9025.7666,-0.4083
20250811,399303.SZ,9170.5025,1.6036
20250812,399303.SZ,9194.4858,0.2615
20250813,399303.SZ,9324.466,1.4137
20250814,399303.SZ,9179.2959,-1.5569
20250815,399303.SZ,9374.513,2.1267
20250818,399303.SZ,9566.3107,2.0459
20250819,399303.SZ,9595.6899,0.3071
20250820,399303.SZ,9657.0798,0.6398
20250821,399303.SZ,9584.4159,-0.7524
20250822,399303.SZ,9699.7744,1.2036
20250825,399303.SZ,9845.8017,1.5055
20250826,399303.SZ,9832.8669,-0.1314
20250827,399303.SZ,9634.8367,-2.014
20250828,399303.SZ,9759.2819,1.2916
20250829,399303.SZ,9731.7678,-0.2819
20250901,399303.SZ,9825.7108,0.9653
20250902,399303.SZ,9581.5596,-2.4848
20250903,399303.SZ,9424.9769,-1.6342
20250904,399303.SZ,9229.5349,-2.0737
20250905,399303.SZ,9497.6287,2.9047
20250908,399303.SZ,9594.4373,1.0193
20250909,399303.SZ,9464.4734,-1.3546
20250910,399303.SZ,9485.6441,0.2237
20250911,399303.SZ,9700.0471,2.2603
20250912,399303.SZ,9719.5947,0.2015
20250915,399303.SZ,9711.1833,-0.0865
20250916,399303.SZ,9828.6771,1.2099
20250917,399303.SZ,9899.1611,0.7171
20250918,399303.SZ,9794.3263,-1.059
20250919,399303.SZ,9722.156,-0.7369
20250922,399303.SZ,9783.1173,0.627
20250923,399303.SZ,9655.0528,-1.309
20250924,399303.SZ,9802.7299,1.5295
20250925,399303.SZ,9759.3984,-0.442
20250926,399303.SZ,9598.2532,-1.6512
20250929,399303.SZ,9705.4585,1.1169
20250930,399303.SZ,9776.8418,0.7355
20251009,399303.SZ,9860.2416,0.853
20251010,399303.SZ,9744.3013,-1.1758
20251013,399303.SZ,9711.8766,-0.3328
20251014,399303.SZ,9529.446,-1.8784
20251015,399303.SZ,9685.4792,1.6374
20251016,399303.SZ,9573.2195,-1.1591
20251017,399303.SZ,9287.1019,-2.9887
20251020,399303.SZ,9390.4369,1.1127
20251021,399303.SZ,9547.875,1.6766
20251022,399303.SZ,9509.8406,-0.3984
20251023,399303.SZ,9497.146,-0.1335
20251024,399303.SZ,9619.7122,1.2906
20251027,399303.SZ,9721.0873,1.0538
20251028,399303.SZ,9719.0214,-0.0213
20251029,399303.SZ,9807.7782,0.9132
20251030,399303.SZ,9674.7362,-1.3565
20251031,399303.SZ,9732.9766,0.602
20251103,399303.SZ,9791.2588,0.5988
20251104,399303.SZ,9662.6925,-1.3131
20251105,399303.SZ,9711.4604,0.5047
20251106,399303.SZ,9811.5128,1.0303
20251107,399303.SZ,9784.0565,-0.2798
20251110,399303.SZ,9827.3462,0.4425
20251111,399303.SZ,9821.8774,-0.0556
20251112,399303.SZ,9751.9925,-0.7115
20251113,399303.SZ,9876.8608,1.2804
20251114,399303.SZ,9771.2829,-1.0689
20251117,399303.SZ,9805.2641,0.3478
20251118,399303.SZ,9695.3953,-1.1205
20251119,399303.SZ,9593.9534,-1.0463
20251120,399303.SZ,9520.6824,-0.7637
20251121,399303.SZ,9161.5035,-3.7726
20251124,399303.SZ,9320.0178,1.7302
20251125,399303.SZ,9467.6322,1.5838
20251126,399303.SZ,9452.9618,-0.155
20251127,399303.SZ,9468.6602,0.1661
20251128,399303.SZ,9573.5804,1.1081
20251201,399303.SZ,9647.5708,0.7729
20251202,399303.SZ,9567.4743,-0.8302
20251203,399303.SZ,9474.0319,-0.9767
20251204,399303.SZ,9439.075,-0.369
20251205,399303.SZ,9592.1871,1.6221
20251208,399303.SZ,9724.1312,1.3755
20251209,399303.SZ,9681.7612,-0.4357
20251210,399303.SZ,9709.5943,0.2875
20251211,399303.SZ,9571.3658,-1.4236
20251212,399303.SZ,9658.3161,0.9084
20251215,399303.SZ,9598.551,-0.6188
20251216,399303.SZ,9426.652,-1.7909
20251217,399303.SZ,9541.3818,1.2171
20251218,399303.SZ,9524.4794,-0.1771
20251219,399303.SZ,9622.4646,1.0288
20251222,399303.SZ,9723.6194,1.0512
20251223,399303.SZ,9692.4673,-0.3204
20251224,399303.SZ,9848.0432,1.6051
20251225,399303.SZ,9964.9995,1.1876
20251226,399303.SZ,9964.2553,-0.0075
20251229,399303.SZ,9958.9131,-0.0536
20251230,399303.SZ,9954.6082,-0.0432
20251231,399303.SZ,9955.8459,0.0124
20260105,399303.SZ,10155.8077,2.0085
20260106,399303.SZ,10293.1351,1.3522
20260107,399303.SZ,10348.5438,0.5383
20260108,399303.SZ,10468.513,1.1593
20260109,399303.SZ,10673.6077,1.9592
20260112,399303.SZ,10985.0224,2.9176
20260113,399303.SZ,10780.3505,-1.8632
20260114,399303.SZ,10881.0526,0.9341
20260115,399303.SZ,10815.7326,-0.6003
20260116,399303.SZ,10813.6313,-0.0194
20260119,399303.SZ,10885.5773,0.6653
20260120,399303.SZ,10757.6176,-1.1755
20260121,399303.SZ,10859.2916,0.9451
20260122,399303.SZ,10955.5609,0.8865
20260123,399303.SZ,11173.2559,1.9871
20260126,399303.SZ,11021.3135,-1.3599
20260127,399303.SZ,11058.5585,0.3379
20260128,399303.SZ,11049.3229,-0.0835
20260129,399303.SZ,10929.7469,-1.0822
20260130,399303.SZ,10865.0312,-0.5921
20260202,399303.SZ,10532.0871,-3.0644
20260203,399303.SZ,10855.9722,3.0752
20260204,399303.SZ,10851.8865,-0.0376
20260205,399303.SZ,10670.7478,-1.6692
20260206,399303.SZ,10676.4819,0.0537
20260209,399303.SZ,10910.4425,2.1914
20260210,399303.SZ,10913.5373,0.0284
20260211,399303.SZ,10882.9367,-0.2804
20260212,399303.SZ,10969.2545,0.7931
20260213,399303.SZ,10857.5872,-1.018
20260224,399303.SZ,10969.7061,1.0326
20250120,000985.CSI,4663.5344,0.5924
20250121,000985.CSI,4671.0569,0.1613
20250122,000985.CSI,4627.9754,-0.9223
20250123,000985.CSI,4623.6343,-0.0938
20250124,000985.CSI,4674.2252,1.0942
20250127,000985.CSI,4632.6668,-0.8891
20250205,000985.CSI,4639.2042,0.1411
20250206,000985.CSI,4728.5774,1.9265
20250207,000985.CSI,4796.0356,1.4266
20250210,000985.CSI,4839.787,0.9122
20250211,000985.CSI,4819.451,-0.4202
20250212,000985.CSI,4876.2831,1.1792
20250213,000985.CSI,4844.6541,-0.6486
20250214,000985.CSI,4875.0667,0.6278
20250217,000985.CSI,4899.8306,0.508
20250218,000985.CSI,4820.1935,-1.6253
20250219,000985.CSI,4893.4126,1.519
20250220,000985.CSI,4905.7065,0.2512
20250221,000985.CSI,4973.1136,1.3741
20250224,000985.CSI,4971.2614,-0.0372
20250225,000985.CSI,4930.2958,-0.824
20250226,000985.CSI,4986.8902,1.1479
20250227,000985.CSI,4983.1606,-0.0748
20250228,000985.CSI,4847.4068,-2.7243
20250303,000985.CSI,4853.1956,0.1194
20250304,000985.CSI,4882.4483,0.6028
20250305,000985.CSI,4905.0251,0.4624
20250306,000985.CSI,4985.9685,1.6502
20250307,000985.CSI,4964.774,-0.4251
20250310,000985.CSI,4961.5772,-0.0644
20250311,000985.CSI,4980.1333,0.374
20250312,000985.CSI,4979.8703,-0.0053
20250313,000985.CSI,4935.9673,-0.8816
20250314,000985.CSI,5037.2472,2.0519
20250317,000985.CSI,5042.8386,0.111
20250318,000985.CSI,5060.9371,0.3589
20250319,000985.CSI,5045.4785,-0.3054
20250320,000985.CSI,5015.2423,-0.5993
20250321,000985.CSI,4931.8154,-1.6635
20250324,000985.CSI,4918.6355,-0.2672
20250325,000985.CSI,4899.4243,-0.3906
20250326,000985.CSI,4905.4683,0.1234
20250327,000985.CSI,4906.853,0.0282
20250328,000985.CSI,4868.7456,-0.7766
20250331,000985.CSI,4826.864,-0.8602
20250401,000985.CSI,4844.5323,0.366
20250402,000985.CSI,4847.5648,0.0626
20250403,000985.CSI,4809.7335,-0.7804
20250407,000985.CSI,4365.1772,-9.2428
20250408,000985.CSI,4409.9796,1.0264
20250409,000985.CSI,4486.4734,1.7346
20250410,000985.CSI,4571.4749,1.8946
20250411,000985.CSI,4603.0324,0.6903
20250414,000985.CSI,4643.0728,0.8699
20250415,000985.CSI,4637.0127,-0.1305
20250416,000985.CSI,4612.7151,-0.524
20250417,000985.CSI,4617.8818,0.112
20250418,000985.CSI,4616.8376,-0.0226
20250421,000985.CSI,4668.9115,1.1279
20250422,000985.CSI,4665.2724,-0.0779
20250423,000985.CSI,4681.0836,0.3389
20250424,000985.CSI,4658.5796,-0.4807
20250425,000985.CSI,4667.5574,0.1927
20250428,000985.CSI,4639.9026,-0.5925
20250429,000985.CSI,4649.0354,0.1968
20250430,000985.CSI,4666.796,0.382
20250506,000985.CSI,4751.8023,1.8215
20250507,000985.CSI,4775.7525,0.504
20250508,000985.CSI,4807.3861,0.6624
20250509,000985.CSI,4773.3335,-0.7083
20250512,000985.CSI,4834.218,1.2755
20250513,000985.CSI,4831.2375,-0.0617
20250514,000985.CSI,4864.4848,0.6882
20250515,000985.CSI,4807.4037,-1.1734
20250516,000985.CSI,4805.3678,-0.0423
20250519,000985.CSI,4812.0505,0.1391
20250520,000985.CSI,4843.5682,0.655
20250521,000985.CSI,4846.772,0.0661
20250522,000985.CSI,4816.9777,-0.6147
20250523,000985.CSI,4771.6242,-0.9415
20250526,000985.CSI,4776.1769,0.0954
20250527,000985.CSI,4761.0651,-0.3164
20250528,000985.CSI,4751.0116,-0.2112
20250529,000985.CSI,4805.6622,1.1503
20250530,000985.CSI,4764.6041,-0.8544
20250603,000985.CSI,4788.3736,0.4989
20250604,000985.CSI,4821.1125,0.6837
20250605,000985.CSI,4840.0784,0.3934
20250606,000985.CSI,4834.8625,-0.1078
20250609,000985.CSI,4870.4276,0.7356
20250610,000985.CSI,4836.6673,-0.6932
20250611,000985.CSI,4866.33,0.6133
20250612,000985.CSI,4868.9156,0.0531
20250613,000985.CSI,4813.1973,-1.1444
20250616,000985.CSI,4838.2264,0.52
20250617,000985.CSI,4832.052,-0.1276
20250618,000985.CSI,4830.9253,-0.0233
20250619,000985.CSI,4772.1435,-1.2168
20250620,000985.CSI,4754.8273,-0.3629
20250623,000985.CSI,4794.1406,0.8268
20250624,000985.CSI,4868.0806,1.5423
20250625,000985.CSI,4933.5941,1.3458
20250626,000985.CSI,4916.5631,-0.3452
20250627,000985.CSI,4913.664,-0.059
20250630,000985.CSI,4954.2298,0.8256
20250701,000985.CSI,4966.8164,0.2541
20250702,000985.CSI,4947.1364,-0.3962
20250703,000985.CSI,4976.6567,0.5967
20250704,000985.CSI,4969.2135,-0.1496
20250707,000985.CSI,4966.0964,-0.0627
20250708,000985.CSI,5018.7943,1.0612
20250709,000985.CSI,5008.498,-0.2052
20250710,000985.CSI,5026.4907,0.3592
20250711,000985.CSI,5045.7649,0.3835
20250714,000985.CSI,5052.9342,0.1421
20250715,000985.CSI,5042.6524,-0.2035
20250716,000985.CSI,5044.1262,0.0292
20250717,000985.CSI,5090.8179,0.9257
20250718,000985.CSI,5110.4533,0.3857
20250721,000985.CSI,5156.7249,0.9054
20250722,000985.CSI,5188.2653,0.6116
20250723,000985.CSI,5173.4662,-0.2852
20250724,000985.CSI,5229.1045,1.0755
20250725,000985.CSI,5220.9501,-0.1559
20250728,000985.CSI,5238.8019,0.3419
20250729,000985.CSI,5262.3192,0.4489
20250730,000985.CSI,5241.3291,-0.3989
20250731,000985.CSI,5168.7487,-1.3848
20250801,000985.CSI,5161.0932,-0.1481
20250804,000985.CSI,5199.566,0.7454
20250805,000985.CSI,5239.873,0.7752
20250806,000985.CSI,5272.0772,0.6146
20250807,000985.CSI,5271.1082,-0.0184
20250808,000985.CSI,5258.7829,-0.2338
20250811,000985.CSI,5310.5124,0.9837
20250812,000985.CSI,5328.3963,0.3368
20250813,000985.CSI,5382.3491,1.0126
20250814,000985.CSI,5336.8328,-0.8457
20250815,000985.CSI,5412.0181,1.4088
20250818,000985.CSI,5486.5658,1.3774
20250819,000985.CSI,5483.4519,-0.0568
20250820,000985.CSI,5536.4422,0.9664
20250821,000985.CSI,5529.2107,-0.1306
20250822,000985.CSI,5620.4251,1.6497
20250825,000985.CSI,5722.0751,1.8086
20250826,000985.CSI,5715.7895,-0.1098
20250827,000985.CSI,5615.1579,-1.7606
20250828,000985.CSI,5703.5468,1.5741
20250829,000985.CSI,5723.9513,0.3578
20250901,000985.CSI,5769.4505,0.7949
20250902,000985.CSI,5684.0008,-1.4811
20250903,000985.CSI,5615.6393,-1.2027
20250904,000985.CSI,5502.1096,-2.0217
20250905,000985.CSI,5642.5939,2.5533
20250908,000985.CSI,5681.2263,0.6847
20250909,000985.CSI,5629.7514,-0.9061
20250910,000985.CSI,5641.2055,0.2035
20250911,000985.CSI,5769.357,2.2717
20250912,000985.CSI,5759.2864,-0.1746
20250915,000985.CSI,5764.1615,0.0846
20250916,000985.CSI,5790.9336,0.4645
20250917,000985.CSI,5829.8423,0.6719
20250918,000985.CSI,5766.7158,-1.0828
20250919,000985.CSI,5749.1028,-0.3054
20250922,000985.CSI,5778.2598,0.5072
20250923,000985.CSI,5742.3736,-0.6211
20250924,000985.CSI,5821.912,1.3851
20250925,000985.CSI,5831.1453,0.1586
20250926,000985.CSI,5760.8978,-1.2047
20250929,000985.CSI,5840.4498,1.3809
20250930,000985.CSI,5875.4607,0.5995
20251009,000985.CSI,5952.8519,1.3172
20251010,000985.CSI,5855.6487,-1.6329
20251013,000985.CSI,5833.9572,-0.3704
20251014,000985.CSI,5741.3317,-1.5877
20251015,000985.CSI,5826.4868,1.4832
20251016,000985.CSI,5800.591,-0.4444
20251017,000985.CSI,5652.4627,-2.5537
20251020,000985.CSI,5697.1596,0.7908
20251021,000985.CSI,5788.8328,1.6091
20251022,000985.CSI,5764.9285,-0.4129
20251023,000985.CSI,5772.7822,0.1362
20251024,000985.CSI,5842.5729,1.209
20251027,000985.CSI,5913.0717,1.2066
20251028,000985.CSI,5893.1369,-0.3371
20251029,000985.CSI,5961.1939,1.1549
20251030,000985.CSI,5898.9039,-1.0449
20251031,000985.CSI,5866.6477,-0.5468
20251103,000985.CSI,5888.6791,0.3755
20251104,000985.CSI,5827.9277,-1.0317
20251105,000985.CSI,5847.9281,0.3432
20251106,000985.CSI,5918.754,1.2111
20251107,000985.CSI,5903.5784,-0.2564
20251110,000985.CSI,5926.6604,0.391
20251111,000985.CSI,5895.6448,-0.5233
20251112,000985.CSI,5871.6254,-0.4074
20251113,000985.CSI,5948.0018,1.3008
20251114,000985.CSI,5872.1266,-1.2756
20251117,000985.CSI,5864.1259,-0.1362
20251118,000985.CSI,5809.5974,-0.9299
20251119,000985.CSI,5793.2882,-0.2807
20251120,000985.CSI,5755.7861,-0.6473
20251121,000985.CSI,5575.4763,-3.1327
20251124,000985.CSI,5608.6852,0.5956
20251125,000985.CSI,5676.3258,1.206
20251126,000985.CSI,5690.0807,0.2423
20251127,000985.CSI,5690.0121,-0.0012
20251128,000985.CSI,5732.7705,0.7515
20251201,000985.CSI,5787.1771,0.949
20251202,000985.CSI,5750.4032,-0.6354
20251203,000985.CSI,5710.5761,-0.6926
20251204,000985.CSI,5711.8004,0.0214
20251205,000985.CSI,5776.8309,1.1385
20251208,000985.CSI,5835.5518,1.0165
20251209,000985.CSI,5802.8454,-0.5605
20251210,000985.CSI,5809.3538,0.1122
20251211,000985.CSI,5745.0693,-1.1066
20251212,000985.CSI,5787.8638,0.7449
20251215,000985.CSI,5751.5535,-0.6274
20251216,000985.CSI,5668.201,-1.4492
20251217,000985.CSI,5756.2311,1.5531
20251218,000985.CSI,5733.5503,-0.394
20251219,000985.CSI,5777.5379,0.7672
20251222,000985.CSI,5835.5355,1.0038
20251223,000985.CSI,5831.4676,-0.0697
20251224,000985.CSI,5883.6627,0.8951
20251225,000985.CSI,5918.5749,0.5934
20251226,000985.CSI,5938.2943,0.3332
20251229,000985.CSI,5921.1153,-0.2893
20251230,000985.CSI,5928.9589,0.1325
20251231,000985.CSI,5919.1153,-0.166
20260105,000985.CSI,6035.9837,1.9744
20260106,000985.CSI,6131.6937,1.5857
20260107,000985.CSI,6142.5656,0.1773
20260108,000985.CSI,6145.5399,0.0484
20260109,000985.CSI,6217.681,1.1739
20260112,000985.CSI,6325.6364,1.7363
20260113,000985.CSI,6251.4385,-1.173
20260114,000985.CSI,6270.4068,0.3034
20260115,000985.CSI,6259.8213,-0.1688
20260116,000985.CSI,6246.92,-0.2061
20260119,000985.CSI,6272.4514,0.4087
20260120,000985.CSI,6235.573,-0.5879
20260121,000985.CSI,6270.2606,0.5563
20260122,000985.CSI,6298.0605,0.4434
20260123,000985.CSI,6356.8198,0.933
20260126,000985.CSI,6314.8216,-0.6607
20260127,000985.CSI,6323.7761,0.1418
20260128,000985.CSI,6331.4853,0.1219
20260129,000985.CSI,6319.7731,-0.185
20260130,000985.CSI,6259.1819,-0.9588
20260202,000985.CSI,6088.2773,-2.7305
20260203,000985.CSI,6217.1276,2.1164
20260204,000985.CSI,6245.4352,0.4553
20260205,000985.CSI,6176.1306,-1.1097
20260206,000985.CSI,6161.613,-0.2351
20260209,000985.CSI,6279.1368,1.9074
20260210,000985.CSI,6283.2595,0.0657
20260211,000985.CSI,6272.7164,-0.1678
20260212,000985.CSI,6299.8953,0.4333
20260213,000985.CSI,6227.5438,-1.1485
20260224,000985.CSI,6295.2798,1.0877
20250120,932000.CSI,2360.7668,1.205
20250121,932000.CSI,2365.5769,0.2038
20250122,932000.CSI,2334.365,-1.3194
20250123,932000.CSI,2328.3962,-0.2557
20250124,932000.CSI,2362.2023,1.4519
20250127,932000.CSI,2322.824,-1.667
20250205,932000.CSI,2355.0711,1.3883
20250206,932000.CSI,2421.6349,2.8264
20250207,932000.CSI,2458.5009,1.5224
20250210,932000.CSI,2512.8083,2.209
20250211,932000.CSI,2505.6511,-0.2848
20250212,932000.CSI,2538.4526,1.3091
20250213,932000.CSI,2510.6488,-1.0953
20250214,932000.CSI,2506.6525,-0.1592
20250217,932000.CSI,2551.3773,1.7842
20250218,932000.CSI,2479.3598,-2.8227
20250219,932000.CSI,2552.7549,2.9602
20250220,932000.CSI,2584.4687,1.2423
20250221,932000.CSI,2617.6703,1.2847
20250224,932000.CSI,2622.3816,0.18
20250225,932000.CSI,2619.679,-0.1031
20250226,932000.CSI,2661.1473,1.583
20250227,932000.CSI,2653.2951,-0.2951
20250228,932000.CSI,2542.8524,-4.1625
20250303,932000.CSI,2547.4529,0.1809
20250304,932000.CSI,2587.01,1.5528
20250305,932000.CSI,2605.9622,0.7326
20250306,932000.CSI,2659.6743,2.0611
20250307,932000.CSI,2644.2955,-0.5782
20250310,932000.CSI,2654.6475,0.3915
20250311,932000.CSI,2662.3533,0.2903
20250312,932000.CSI,2681.8863,0.7337
20250313,932000.CSI,2632.5662,-1.839
20250314,932000.CSI,2679.8238,1.7951
20250317,932000.CSI,2700.723,0.7799
20250318,932000.CSI,2716.9011,0.599
20250319,932000.CSI,2702.1068,-0.5445
20250320,932000.CSI,2705.7788,0.1359
20250321,932000.CSI,2648.5611,-2.1146
20250324,932000.CSI,2598.3669,-1.8951
20250325,932000.CSI,2572.8175,-0.9833
20250326,932000.CSI,2603.1516,1.179
20250327,932000.CSI,2584.219,-0.7273
20250328,932000.CSI,2545.2395,-1.5084
20250331,932000.CSI,2514.3392,-1.214
20250401,932000.CSI,2536.6711,0.8882
20250402,932000.CSI,2543.5847,0.2725
20250403,932000.CSI,2517.5123,-1.025
20250407,932000.CSI,2194.4786,-12.8315
20250408,932000.CSI,2183.1187,-0.5177
20250409,932000.CSI,2248.3397,2.9875
20250410,932000.CSI,2318.5597,3.1232
20250411,932000.CSI,2341.0599,0.9704
20250414,932000.CSI,2392.1414,2.182
20250415,932000.CSI,2390.9521,-0.0497
20250416,932000.CSI,2350.1019,-1.7085
20250417,932000.CSI,2363.2559,0.5597
20250418,932000.CSI,2358.631,-0.1957
20250421,932000.CSI,2412.6639,2.2909
20250422,932000.CSI,2412.2985,-0.0151
20250423,932000.CSI,2440.6076,1.1735
20250424,932000.CSI,2415.5516,-1.0266
20250425,932000.CSI,2422.4874,0.2871
20250428,932000.CSI,2388.0251,-1.4226
20250429,932000.CSI,2411.6782,0.9905
20250430,932000.CSI,2442.8915,1.2943
20250506,932000.CSI,2522.3095,3.251
20250507,932000.CSI,2540.9823,0.7403
20250508,932000.CSI,2568.667,1.0895
20250509,932000.CSI,2530.3446,-1.4919
20250512,932000.CSI,2570.7334,1.5962
20250513,932000.CSI,2562.9121,-0.3042
20250514,932000.CSI,2565.7075,0.1091
20250515,932000.CSI,2531.9618,-1.3153
20250516,932000.CSI,2554.778,0.9011
20250519,932000.CSI,2576.7256,0.8591
20250520,932000.CSI,2598.3569,0.8395
20250521,932000.CSI,2577.5636,-0.8002
20250522,932000.CSI,2545.831,-1.2311
20250523,932000.CSI,2515.8813,-1.1764
20250526,932000.CSI,2547.4564,1.255
20250527,932000.CSI,2552.6575,0.2042
20250528,932000.CSI,2543.968,-0.3404
20250529,932000.CSI,2588.547,1.7523
20250530,932000.CSI,2543.1976,-1.7519
20250603,932000.CSI,2564.1167,0.8226
20250604,932000.CSI,2591.1784,1.0554
20250605,932000.CSI,2606.5146,0.5919
20250606,932000.CSI,2601.4941,-0.1926
20250609,932000.CSI,2638.8858,1.4373
20250610,932000.CSI,2617.3296,-0.8169
20250611,932000.CSI,2628.8683,0.4409
20250612,932000.CSI,2635.583,0.2554
20250613,932000.CSI,2582.0367,-2.0317
20250616,932000.CSI,2609.6711,1.0703
20250617,932000.CSI,2605.9732,-0.1417
20250618,932000.CSI,2598.6865,-0.2796
20250619,932000.CSI,2547.9906,-1.9508
20250620,932000.CSI,2524.8062,-0.9099
20250623,932000.CSI,2573.8394,1.9421
20250624,932000.CSI,2631.0436,2.2225
20250625,932000.CSI,2657.4055,1.002
20250626,932000.CSI,2652.534,-0.1833
20250627,932000.CSI,2664.9703,0.4688
20250630,932000.CSI,2705.9813,1.5389
20250701,932000.CSI,2713.6682,0.2841
20250702,932000.CSI,2690.6791,-0.8472
20250703,932000.CSI,2709.8858,0.7138
20250704,932000.CSI,2680.6835,-1.0776
20250707,932000.CSI,2698.6939,0.6719
20250708,932000.CSI,2733.4372,1.2874
20250709,932000.CSI,2731.206,-0.0816
20250710,932000.CSI,2729.9444,-0.0462
20250711,932000.CSI,2742.9699,0.4771
20250714,932000.CSI,2760.4326,0.6366
20250715,932000.CSI,2741.4809,-0.6865
20250716,932000.CSI,2759.0598,0.6412
20250717,932000.CSI,2789.0395,1.0866
20250718,932000.CSI,2790.7649,0.0619
20250721,932000.CSI,2826.2895,1.2729
20250722,932000.CSI,2826.4909,0.0071
20250723,932000.CSI,2801.4877,-0.8846
20250724,932000.CSI,2832.8678,1.1201
20250725,932000.CSI,2841.2916,0.2974
20250728,932000.CSI,2861.5064,0.7115
20250729,932000.CSI,2872.0657,0.369
20250730,932000.CSI,2846.3288,-0.8961
20250731,932000.CSI,2827.9729,-0.6449
20250801,932000.CSI,2840.9412,0.4586
20250804,932000.CSI,2885.3139,1.5619
20250805,932000.CSI,2911.2842,0.9001
20250806,932000.CSI,2946.0201,1.1931
20250807,932000.CSI,2948.1274,0.0715
20250808,932000.CSI,2941.4675,-0.2259
20250811,932000.CSI,2991.5948,1.7042
20250812,932000.CSI,2993.3164,0.0575
20250813,932000.CSI,3024.426,1.0393
20250814,932000.CSI,2967.9281,-1.8681
20250815,932000.CSI,3028.2287,2.0317
20250818,932000.CSI,3093.1144,2.1427
20250819,932000.CSI,3114.6111,0.695
20250820,932000.CSI,3127.8015,0.4235
20250821,932000.CSI,3104.5337,-0.7439
20250822,932000.CSI,3126.0277,0.6923
20250825,932000.CSI,3162.6244,1.1707
20250826,932000.CSI,3163.1485,0.0166
20250827,932000.CSI,3089.8463,-2.3174
20250828,932000.CSI,3112.2762,0.7259
20250829,932000.CSI,3101.5438,-0.3448
20250901,932000.CSI,3134.7334,1.0701
20250902,932000.CSI,3072.4003,-1.9885
20250903,932000.CSI,3010.1112,-2.0274
20250904,932000.CSI,2966.6048,-1.4453
20250905,932000.CSI,3048.0796,2.7464
20250908,932000.CSI,3085.2103,1.2182
20250909,932000.CSI,3045.3593,-1.2917
20250910,932000.CSI,3055.1137,0.3203
20250911,932000.CSI,3113.6487,1.916
20250912,932000.CSI,3113.9337,0.0092
20250915,932000.CSI,3110.6046,-0.1069
20250916,932000.CSI,3160.7777,1.613
20250917,932000.CSI,3174.1685,0.4237
20250918,932000.CSI,3139.755,-1.0842
20250919,932000.CSI,3113.4021,-0.8393
20250922,932000.CSI,3126.7278,0.428
20250923,932000.CSI,3082.0908,-1.4276
20250924,932000.CSI,3124.8833,1.3884
20250925,932000.CSI,3105.76,-0.612
20250926,932000.CSI,3057.6976,-1.5475
20250929,932000.CSI,3083.337,0.8385
20250930,932000.CSI,3093.3127,0.3235
20251009,932000.CSI,3113.0059,0.6366
20251010,932000.CSI,3091.4807,-0.6915
20251013,932000.CSI,3085.5392,-0.1922
20251014,932000.CSI,3036.9306,-1.5754
20251015,932000.CSI,3088.4591,1.6967
20251016,932000.CSI,3050.4203,-1.2316
20251017,932000.CSI,2963.3308,-2.855
20251020,932000.CSI,3005.7514,1.4315
20251021,932000.CSI,3063.8456,1.9328
20251022,932000.CSI,3052.4469,-0.372
20251023,932000.CSI,3045.8366,-0.2166
20251024,932000.CSI,3074.4913,0.9408
20251027,932000.CSI,3103.5237,0.9443
20251028,932000.CSI,3108.8665,0.1722
20251029,932000.CSI,3118.328,0.3043
20251030,932000.CSI,3071.3842,-1.5054
20251031,932000.CSI,3103.7385,1.0534
20251103,932000.CSI,3127.7601,0.774
20251104,932000.CSI,3100.9496,-0.8572
20251105,932000.CSI,3124.9333,0.7734
20251106,932000.CSI,3143.7167,0.6011
20251107,932000.CSI,3131.1258,-0.4005
20251110,932000.CSI,3150.3517,0.614
20251111,932000.CSI,3162.9626,0.4003
20251112,932000.CSI,3141.3218,-0.6842
20251113,932000.CSI,3179.871,1.2272
20251114,932000.CSI,3158.8906,-0.6598
20251117,932000.CSI,3178.7502,0.6287
20251118,932000.CSI,3136.8281,-1.3188
20251119,932000.CSI,3092.4723,-1.414
20251120,932000.CSI,3066.7756,-0.8309
20251121,932000.CSI,2944.5633,-3.985
20251124,932000.CSI,2999.2626,1.8576
20251125,932000.CSI,3051.7084,1.7486
20251126,932000.CSI,3041.4159,-0.3373
20251127,932000.CSI,3050.924,0.3126
20251128,932000.CSI,3091.3782,1.326
20251201,932000.CSI,3112.9618,0.6982
20251202,932000.CSI,3098.2434,-0.4728
20251203,932000.CSI,3066.4164,-1.0273
