trade_date,heavy_nav,light_nav,relative_strength,heavy_ret,light_ret,rs_ma20,rs_ma60
2025-12-29,107.85270242349657,95.87311310475438,112.49525433230988,-0.6279999999999999,-0.1875,111.58245992889945,110.02452864405534
2025-12-30,107.4989455595475,96.08643078141246,111.87734281034689,-0.32799999999999996,0.22250000000000003,111.64374451684023,110.23972273281224
2025-12-31,107.64084416768608,96.30262525067064,111.77353045932306,0.13200000000000003,0.225,111.6105402690799,110.45223895013277
2026-01-05,108.67419627169588,99.76229706280098,108.93313352967886,0.96,3.5925000000000002,111.4589437789861,110.5676396995057
2026-01-06,111.05198768612057,101.16894545138648,109.76884971039169,2.1879999999999997,1.4099999999999997,111.32487993436845,110.64102801827704
2026-01-07,111.9581719056393,101.4800399586495,110.32531318598157,0.8160000000000001,0.30749999999999994,111.3032176584745,110.69723172544221
2026-01-08,112.13730498068833,102.50245136123289,109.39963239074243,0.15999999999999998,1.0075,111.31833401340086,110.69405384345629
2026-01-09,113.36632984327667,105.24439193514587,107.71721681202334,1.0959999999999999,2.675,111.22817528931463,110.6801899042306
2026-01-12,114.57254759280914,109.80410521573607,104.34268133026934,1.064,4.3325,110.9271098097466,110.60790636698637
2026-01-13,114.18529238194546,108.88724093718467,104.86563108694907,-0.338,-0.835,110.6553114547507,110.51173792331763
2026-01-14,113.92723362116226,110.57227099068758,103.03418081261732,-0.22599999999999998,1.5475,110.19691582927749,110.38906190510151
2026-01-15,113.80647075352384,109.29792556751991,104.12500526665416,-0.10599999999999998,-1.1525,109.79234794505298,110.30375517690638
2026-01-16,112.97568351702311,107.71583809493006,104.88307524234044,-0.7299999999999999,-1.4475,109.47182252694104,110.23685983592546
2026-01-19,113.80718454770842,106.9564414363608,106.40517113260898,0.736,-0.7050000000000001,109.19228181367205,110.18080012397874
2026-01-20,114.62659627645193,105.80398577988402,108.33863718038242,0.7200000000000001,-1.0775,108.99846872182566,110.19243099138215
2026-01-21,114.9635984695047,106.62661176932262,107.81886112841926,0.294,0.7775,108.7687402534694,110.18996305960754
2026-01-22,115.92929269664853,107.05311821639991,108.29137406563542,0.8399999999999999,0.4,108.54964377767051,110.21100830422793
2026-01-23,117.14886885581728,108.45016140912394,108.02092623345926,1.052,1.305,108.34518416603126,110.21528299271209
2026-01-26,118.73740751750216,106.89932410097347,111.07404889234552,1.3559999999999999,-1.43,108.32418965991084,110.23353886711854
2026-01-27,117.39804956070475,107.37769857632533,109.33187348698561,-1.1280000000000001,0.44749999999999995,108.14108695447324,110.25391474772319
2026-01-28,119.95497908013688,106.32271268781295,112.82159385111936,2.178,-0.9825,108.15740393041372,110.33273804328863
2026-01-29,120.38441790524377,106.37055790852247,113.1745666021354,0.358,0.04499999999999993,108.22226512000312,110.4058214012509
2026-01-30,117.75762990655136,105.67914928211708,111.42938858467721,-2.1819999999999995,-0.6499999999999999,108.20505802627083,110.42791525280937
2026-02-02,112.3030964892799,102.68842935743317,109.36295081345575,-4.632000000000001,-2.8299999999999996,108.22654889045968,110.40151997394138
2026-02-03,114.45931594187408,105.05539765412199,108.95138993116088,1.92,2.3049999999999997,108.18567590149812,110.34557738312009
2026-02-04,117.32995558569628,103.6292706309673,113.22086401970182,2.508,-1.3575,108.33045344318414,110.36338529078972
2026-02-05,114.69707138235326,103.1681203766595,111.1749162082263,-2.244,-0.445,108.41921763405836,110.3352075224886
2026-02-06,114.46079541530561,102.61617093264437,111.54264905327238,-0.20600000000000002,-0.535,108.6104892461208,110.31701540137543
2026-02-09,116.15023675563553,105.1687481845939,110.44177929337597,1.4760000000000002,2.4875,108.91544414427612,110.27467162381778
2026-02-10,116.06196257570124,106.68054893974744,108.79393078606331,-0.076,1.4375,109.11185912923183,110.1844472174014
2026-02-11,117.30150433600974,105.70175490322524,110.97403675407718,1.068,-0.9175,109.50885192630483,110.13214622458935
2026-02-12,117.62525648797715,106.2276211338688,110.72944610116512,0.276,0.4975,109.83907396803038,110.12631290917514
2026-02-13,115.38096659418655,105.3353091163443,109.5368377062877,-1.9080000000000001,-0.8400000000000001,110.07176209122774,110.07179325939204
2026-02-24,118.40164029962237,104.41362516157628,113.39673353587729,2.6179999999999994,-0.875,110.42134021139118,110.07896186842503
2026-02-25,120.68442392459909,104.7581901246095,115.20285314307684,1.9280000000000002,0.32999999999999996,110.76455100952587,110.13128849777756
2026-02-26,121.09233727746422,104.77128489837506,115.5777915627551,0.33799999999999997,0.012500000000000011,111.15249753124269,110.2282545389504
2026-02-27,124.27706574786153,105.3370498368263,117.98039335672918,2.63,0.54,111.63694849579738,110.37956352230539
2026-03-02,126.13127956881962,102.57985255734738,122.95911567849622,1.4919999999999998,-2.6175,112.38385796804918,110.6244695559654
2026-03-03,123.54054308647606,98.16891889738145,125.84486462117022,-2.054,-4.3,113.12239875449045,110.90335918840054
2026-03-04,122.98461064258692,97.4326520056511,126.22525212128457,-0.45,-0.75,113.96706768620538,111.18301178510805
2026-03-05,123.44703277860305,98.88683433683543,124.83667174348902,0.376,1.4925,114.56782158082387,111.43589514671234
2026-03-06,123.65689273432668,100.041338127718,123.60579641233889,0.17,1.1675000000000002,115.08938307133405,111.65179756939247
2026-03-09,124.10700382387962,99.756220314054,124.4102908401743,0.364,-0.28500000000000003,115.7384281841089,111.8513421598199
2026-03-10,123.93573615860267,101.69149098814667,121.87424429940634,-0.13799999999999998,1.94,116.36399285840642,112.01649517595074
2026-03-11,125.18996580852773,100.95422767848261,124.0066599362542,1.012,-0.725,117.1167563586611,112.20910406484258
2026-03-12,126.81993916335476,100.04059191799234,126.76848140534256,1.302,-0.905,117.79413722794314,112.47593610986725
2026-03-13,125.34375507149332,98.65252870513021,127.05579544356382,-1.1640000000000001,-1.3875000000000002,118.58818118971001,112.77524427905641
2026-03-16,122.4307662036318,99.39982161007158,123.17000596229101,-2.3240000000000003,0.7575000000000001,119.16954903516095,113.00273785686547
2026-03-17,120.95669977854007,97.86160937065573,123.59974514664943,-1.2040000000000002,-1.5475,119.82744732782461,113.22333376061577
2026-03-18,120.56238093726202,99.43962782175754,121.24178617539314,-0.32599999999999996,1.6125000000000003,120.44984009729112,113.40567022709122
2026-03-19,118.13666583280431,97.59750871635948,121.04475553380803,-2.0119999999999996,-1.8524999999999998,120.95337603627766,113.55304793062
2026-03-20,116.98128924095947,95.17465056247586,122.91223403459621,-0.9780000000000001,-2.4825,121.5625154329492,113.73131244867751
2026-03-23,113.55139784041455,90.22318936696306,125.85611153532727,-2.9320000000000004,-5.2025,122.37847912440118,113.97402124752332
2026-03-24,116.46058465308597,92.52162511608643,125.87390732378884,2.5620000000000003,2.5475000000000003,123.00233781379674,114.20531994628666
2026-03-25,118.34258770107984,94.27722295266416,125.52617057939722,1.6160000000000003,1.8975,123.51850368561279,114.42717447232144
2026-03-26,117.03371868110591,92.40346314647996,126.6551216761016,-1.1059999999999999,-1.9875,124.07237019128009,114.6645359919974
2026-03-27,117.87870212998348,93.89115890313829,125.54824491152745,0.7220000000000001,1.61,124.45076276902,114.87911834749596
2026-03-30,117.8669142597705,93.9662718302608,125.43534181358547,-0.009999999999999998,0.08,124.57457407577449,115.10120540328496
2026-03-31,115.37992236888934,92.83632741150191,124.28316111371119,-2.1100000000000003,-1.2025,124.49648890040153,115.31435910493427
2026-04-01,116.37911249660391,95.6353426829587,121.69048516134147,0.8659999999999999,3.015,124.26975055240436,115.45930173102767
2026-04-02,115.4201486096319,93.60309165094583,123.30805166141712,-0.8239999999999998,-2.125,124.19331954830076,115.63951501984613
2026-04-03,113.26179183063178,92.33008960449297,122.67051003178085,-1.8699999999999999,-1.3599999999999999,124.14655522927288,115.81940114020334
2026-04-07,114.44197970150698,92.96485897052385,123.10240769341976,1.0420000000000003,0.6875,124.08116107193514,116.00821576077163
2026-04-08,117.4266265321223,97.92221007512705,119.91827639718429,2.6079999999999997,5.3325,123.98336267682404,116.19130147523005
2026-04-09,116.61403427652002,96.69573439393608,120.59894369428672,-0.692,-1.2525,123.81297686472567,116.3718030416283
2026-04-10,116.53240445252644,97.85366581330346,119.0884403603851,-0.06999999999999999,1.1975,123.4289748124778,116.5178551612017
2026-04-13,117.1313810114124,97.46714383334091,120.1752471701596,0.514,-0.395,123.0849473988076,116.69744874085865
2026-04-14,117.3726716562959,98.97544788416187,118.58766407772727,0.20599999999999996,1.5474999999999999,122.8558303045794,116.87862286195373
2026-04-15,116.77876593771505,98.72553487825435,118.28628336298553,-0.506,-0.2525,122.5901572153962,117.11101622916566
2026-04-16,118.36228600383048,100.30514343630644,118.00221000530276,1.3559999999999999,1.5999999999999999,122.42817840689167,117.32995921113822
2026-04-17,118.04744232306028,100.19982303569832,117.81202675478117,-0.266,-0.10499999999999998,122.26654196794034,117.5762566435076
2026-04-20,118.43699888272639,101.1692563235687,117.06817188013167,0.33,0.9675,121.97433886021713,117.79197608706558
2026-04-21,119.28500779472671,100.31184687622645,118.9141776463462,0.716,-0.8475,121.62724216576808,118.025827793799
2026-04-22,119.44246400501575,101.64850223585218,117.50538510432425,0.13200000000000003,1.3325,121.20881605479482,118.21083135999426
2026-04-23,118.95274990259519,100.60406387537878,118.23851375422116,-0.41,-1.0275,120.84443321353604,118.37582930289157
2026-04-24,118.37701859306664,99.91995624102621,118.47184791346228,-0.484,-0.6799999999999999,120.43526952540408,118.55337908264228
2026-04-27,117.63124337593031,100.85920382969186,116.62916115673416,-0.6300000000000001,0.9400000000000001,119.98931533766441,118.69234220082726
2026-04-28,117.89708998595991,99.86069771177792,118.06155243000542,0.22600000000000006,-0.99,119.6206258684854,118.85968597076969
2026-04-29,119.96736288611338,100.79689175282583,119.01891100005086,1.7560000000000002,0.9375,119.35741336280239,118.99210033923146
2026-04-30,119.08200374801385,101.03124452615113,117.8665117969426,-0.738,0.23249999999999998,119.16621469458244,119.13434431106405
2026-05-06,121.01589548888161,103.53429360928652,116.88484198826569,1.6239999999999999,2.4775,118.84505421092487,119.20206511334983
2026-05-07,120.6480071665954,105.46520818509973,114.39602618035767,-0.304,1.8650000000000002,118.43133001835372,119.22242277298687
2026-05-08,120.68420156874538,105.24900450832027,114.66540907681926,0.030000000000000006,-0.205,118.00948008752366,119.2763564478559
2026-05-11,121.21762573967925,106.84615815173402,113.4506170708881,0.442,1.5175000000000003,117.68609712120887,119.34448421881311
2026-05-12,120.57274797074416,105.82043503347735,113.94089235467588,-0.532,-0.96,117.35319455422832,119.42764259253838
2026-05-13,121.13943988620663,107.3707044067178,112.82354954786658,0.47000000000000003,1.4649999999999999,117.03995001360241,119.42102068467445
2026-05-14,118.60762559258491,104.0475811053299,113.99364053693428,-2.09,-3.0949999999999998,116.73086968194113,119.46799942348625
2026-05-15,116.92576946168205,103.42849799775318,113.04985736544495,-1.4179999999999997,-0.5950000000000001,116.45397934632702,119.49311956202246
2026-05-18,116.62410097647091,103.68965495519751,112.47419140015671,-0.25799999999999995,0.2525,116.16337474818559,119.52699309713547
2026-05-19,117.23987622962669,105.33313598623737,111.30388849805539,0.5279999999999999,1.585,115.82845867282322,119.56882572566867
2026-05-20,115.57272518964139,104.63267063192889,110.45567745871348,-1.4220000000000002,-0.665,115.46064120801984,119.56018640407929
2026-05-21,112.7365705134876,101.93576354639093,110.59569928289324,-2.454,-2.5775,115.13701757815791,119.55795729044142
