trade_date,heavy_nav,light_nav,relative_strength,rs_ma20,rs_ma60
2025-10-16,101.77743751824819,102.46381419584745,99.33012773047143,99.31864201007845,
2025-10-17,101.8725764111385,103.07663628672627,98.83187896019572,99.34303751958741,
2025-10-20,102.74830658421857,104.1393301724844,98.66426681834625,99.35418104905044,
2025-10-21,102.55337109557713,104.6266723105751,98.0183817670856,99.28724842986138,
2025-10-22,102.41345770977905,104.08513126415193,98.39393625768658,99.22113640549577,
2025-10-23,103.37288984936528,104.45800023273848,98.96119935193522,99.16394953098151,
2025-10-24,103.32826422659744,104.85320995844774,98.54563753226572,99.07520398953265,
2025-10-27,103.5985455834894,106.14623264618457,97.59983279746976,98.97009685191337,
2025-10-28,102.74080788577349,106.11581744771594,96.81950378075791,98.85060742003,
2025-10-29,102.48388902496637,105.75033883754301,96.9111684667085,98.78095660733115,
2025-10-30,101.80870966274176,104.4337203666218,97.48643379296959,98.72987166988557,
2025-10-31,101.73185615267602,105.25546777085901,96.6523243943451,98.61149330670877,
2025-11-03,101.48134435458145,105.36648403389542,96.312736716104,98.4715414728851,
2025-11-04,100.68826622138765,104.16792453767174,96.65956835395555,98.31917695258417,
2025-11-05,101.00966448760482,104.83152324846259,96.35428481583776,98.15543973133126,
2025-11-06,100.9201466008782,103.5092019027758,97.49871967486577,98.08694397201756,
2025-11-07,102.07516787019763,103.42885357583589,98.69119142402008,98.04643158953498,
2025-11-10,102.69042473894257,104.90820303303951,97.88598200142798,97.9740635049557,
2025-11-11,103.32211985562037,105.57401796877971,97.86699591766482,97.86076860070706,
2025-11-12,103.22624112447355,105.70260262721082,97.657236963719,97.75707037589163,
2025-11-13,102.35865126864591,103.98850610676776,98.43265866667184,97.71219692270164,
2025-11-14,102.590575857773,103.7090829724879,98.92149551162109,97.71667775027291,
2025-11-17,101.70174862881794,102.99999843077836,98.7395632798646,97.72044257334883,
2025-11-18,101.71707701974353,102.40254403171889,99.33061525135251,97.78605424756218,
2025-11-19,101.31666918737436,102.39529855752016,98.94660264158526,97.8136875667571,
2025-11-20,100.0841949645632,100.76904411699192,99.32037744484941,97.83164647140282,
2025-11-21,101.1546258657261,102.34318450078047,98.83865384798017,97.84629728718853,
2025-11-24,101.48697545329529,103.66141710943909,97.90236163388721,97.86142372900942,
2025-11-25,101.93582755296393,105.1762859454884,96.91902184661288,97.86639963230216,
2025-11-26,102.94051837762599,105.64798572733523,97.43727499292142,97.89270495861281,
2025-11-28,103.76271275937026,106.09640854147816,97.80040077304261,97.90840330761645,
2025-12-01,102.96080229703601,105.629484146616,97.4735445589455,97.94946431584647,
2025-12-02,102.42643373149944,105.81284480726086,96.79962193443546,97.97380857676305,98.5903778947614
2025-12-03,103.25807023543894,106.26380333043144,97.17144220252868,97.9994022691917,98.55280512309915
2025-12-04,103.2981563808615,106.21764322216542,97.25141063881684,98.04425856034067,98.49357042545881
2025-12-05,102.78660472155805,106.75816718326423,96.27985140013833,97.98331514660428,98.42624847221468
2025-12-08,101.76194383438124,106.03602708551216,95.96921596498132,97.84721637365234,98.36230439511596
2025-12-09,101.69897370871021,105.8743357257363,96.05630393012126,97.75573247008701,98.31135208143147
2025-12-10,102.92913466039302,106.93489631122803,96.25401829616361,97.67508358901195,98.26622612249817
2025-12-11,103.7880844425869,107.09868140119339,96.90883499657204,97.6376634906546,98.23033679418396
2025-12-12,103.25484160209754,106.46289127186425,96.9866968373284,97.56536539918741,98.1987347773225
2025-12-15,103.33291821905499,106.79263347361211,96.7603427858046,97.45730776289659,98.17234101091897
2025-12-16,102.19801086831235,106.5540133686931,95.91193014447205,97.31592610612697,98.1301832428421
2025-12-17,102.29710641920701,105.40901243929297,97.0477799306979,97.20178434009425,98.09169567250594
2025-12-18,102.33064873589855,106.38794136187735,96.18632283504954,97.06377034976747,98.03286477400678
2025-12-19,102.33597524115234,107.04854034567713,95.59773062826719,96.87763800893835,97.95774467044089
2025-12-22,103.28678765974288,107.65047263215631,95.94643212824136,96.73302692295141,97.88484273322419
2025-12-23,103.58507209298993,107.87463947920135,96.02356271416465,96.63908697696527,97.82353585262935
2025-12-24,103.76059770585096,108.33505490506884,95.77749122550742,96.58201044591002,97.76633916608073
2025-12-26,103.74761475915706,108.27419066692418,95.819339881568,96.50111369034234,97.72492508542877
2025-12-29,103.7797716350079,107.82531738497245,96.24805579238817,96.42349644130961,97.68725713960387
2025-12-30,103.95982618629442,107.69988353187523,96.52733389960085,96.37618590834238,97.64571451029921
2025-12-31,103.21594405302747,106.93712186961801,96.52021884306224,96.36221575377373,97.60252193447396
2026-01-02,104.97881773501103,106.69702559113068,98.3896384678014,96.42312556703736,97.58056826293775
2026-01-05,105.97842521327321,107.31016889651117,98.75897718088369,96.4985038941407,97.56606739527088
2026-01-06,106.28386965687334,108.29301160407829,98.14471689590606,96.59174716892909,97.55400209585032
2026-01-07,104.3734318053986,108.44708370258753,96.24365012123259,96.60546887674164,97.49970561330966
2026-01-08,105.93481239634094,108.30477907547815,97.81176167906168,96.69324176418867,97.47434591307712
2026-01-09,107.05150670494399,108.95269998778616,98.25502875738252,96.79329228724961,97.44304815898954
2026-01-12,107.25541182659855,109.02499056105073,98.37690539999517,96.86669580742077,97.420476557989
2026-01-13,108.0667600984635,108.63462925329776,99.47726690951355,96.99122431103004,97.42292887763969
2026-01-14,108.93841907153816,108.01146258149141,100.85820196106259,97.19611726979294,97.45670092765414
2026-01-15,109.32980214460397,107.99863970677042,101.23257333744928,97.4621494294418,97.49950603630585
2026-01-16,109.26541447004705,107.48716811556831,101.6543801326748,97.69247943954063,97.56010600906569
2026-01-20,108.11158089986932,105.63211159663805,102.34726852067415,98.00052672382186,97.62599488011548
2026-01-21,109.86841288541393,107.26440313832495,102.42765509423562,98.34202294712028,97.68376914248714
2026-01-22,109.77439059677023,108.11938637374818,101.5307192156095,98.62123730148869,97.7335205038762
2026-01-23,109.8732634323894,108.29798670185026,101.45457619159251,98.8927879753601,97.7977662271116
2026-01-26,110.15164657218692,108.59959294363975,101.42915234438551,99.17537103130398,97.87459370317205
2026-01-27,110.85433747623831,108.39045357643751,102.27315581631298,99.49806182804124,97.96396015899879
2026-01-28,110.83214873886882,108.16876106955702,102.46225217241707,99.80877164704269,98.04689046532293
2026-01-29,111.40778759616265,108.23168517959259,102.93454029778788,100.12913196695204,98.15159406371365
2026-01-30,111.17698525585675,107.9038963665395,103.03333707079388,100.45478787833862,98.26360406962515
2026-02-02,110.78797307529973,108.41522629061926,102.18857338204512,100.64473462405081,98.35575415342663
2026-02-03,112.91922218854195,106.88674112689202,105.6438067042276,100.988976100218,98.51057951823311
2026-02-04,114.19325762655454,106.06615162554156,107.6622993070448,101.46485522077494,98.67997251210276
2026-02-05,112.92892419985208,104.67730521703078,107.88291116752858,102.04681827308974,98.83316784116124
2026-02-06,115.03612317186041,106.23219244647576,108.28744142677884,102.57060226047561,99.00652549825041
2026-02-09,115.79732523306816,106.57402181428046,108.65436366365206,103.09056900578908,99.18631496068356
2026-02-10,116.68924835838403,106.59295045439066,109.47182516381643,103.64531499398012,99.3832247640185
2026-02-11,118.26565619906653,106.51044162396812,111.03667809077334,104.22328555304314,99.5932917544202
2026-02-12,117.37312698580229,104.91685484172184,111.87251768352382,104.77400133916619,99.80914212395191
2026-02-13,118.9013767950588,105.26228441987703,112.95724527578868,105.36023493608316,100.04610349055065
2026-02-17,118.3079014373161,105.12368128630527,112.54162714783884,105.90459728684137,100.26628702215875
2026-02-18,118.55796275674312,105.70988724999152,112.15409063521882,106.39493839256859,100.48641182205263
2026-02-19,119.21713354592104,105.4602283787864,113.04463813384069,106.92578754454885,100.71514950020249
2026-02-20,119.4215625359724,106.1685688637223,112.48297289309947,107.47340022842334,100.94255481762116
2026-02-23,119.3912154703592,105.13044692471492,113.56483203753199,108.07891302072032,101.20359599101523
2026-02-24,120.29302040710017,105.94446970077061,113.54346361528411,108.68462858426524,101.4806700204931
2026-02-25,119.86438288376367,106.6034106900862,112.43953838609282,109.19294771275425,101.73070774371261
2026-02-26,120.00292088934404,106.20212818214827,112.99483630264537,109.71957691926566,101.98394833587265
2026-02-27,121.14032684907825,106.50891842976979,113.73726128761336,110.25971296875693,102.25501028135045
2026-03-02,121.73178006158317,106.01072515812429,114.82968339289212,110.84953028486184,102.55551130565806
2026-03-03,119.91675004948435,105.09887513482965,114.09898526092223,111.4450508788057,102.83763702329796
2026-03-04,119.94794742041665,106.25145251887076,112.89064250591146,111.80739266888989,103.09829088774953
2026-03-05,118.56741205552619,105.74109008503068,112.12993166628162,112.03077428685174,103.36245889218524
2026-03-06,117.57899424373602,104.28794676580748,112.7445672200023,112.27385708947543,103.64204807976894
2026-03-09,117.768236279546,105.0814814957565,112.07325458606311,112.46314774743962,103.90899725736796
2026-03-10,116.9818602331421,104.81691861871438,111.60589509283261,112.61072431889866,104.1648618706458
2026-03-11,117.35123002770457,104.73724598981111,112.04345590595399,112.73930585600553,104.41710555246883
2026-03-12,117.00488005691314,102.80059255683089,113.81732064650282,112.878337983792,104.69761594928839
2026-03-13,116.9990256768521,102.2070858494573,114.47251891046196,113.00833804513891,104.99281888469935
2026-03-16,117.66577171611713,103.29284464101389,113.91473642250362,113.05621260247467,105.29286565599986
2026-03-17,118.04622634587294,103.43419887658942,114.1268822381634,113.1354753569909,105.57751736112431
2026-03-18,116.8964683894135,101.72540233153819,114.91374397166851,113.27345802381339,105.88964104673462
2026-03-19,116.59838306573684,101.40296184834395,114.98518479185927,113.37048535671431,106.21276528279448
2026-03-20,114.49005695892471,99.9466298917154,114.5511930546993,113.47389636479431,106.52284463156879
2026-03-23,115.91832803545196,101.08067052266611,114.67902561000393,113.5296060434179,106.8337690131661
2026-03-24,117.42435086961159,100.48132997276352,116.86185971208845,113.69552584825813,107.18517515460913
2026-03-25,118.17681043633843,101.15600398147613,116.82629382827258,113.9148636203671,107.53529105372085
2026-03-26,117.8157154138259,99.25104689676013,118.7047583854471,114.2003597245072,107.90956943027184
2026-03-27,117.99651645707962,97.22385877442981,121.3658025349978,114.5817867868764,108.32354390752845
2026-03-30,117.55577060062443,97.0704345818175,121.10357917635623,114.8954815760496,108.73326657975002
2026-03-31,118.69218260242036,99.98340988856333,118.71187703510904,115.12612616475894,109.07197055587181
2026-04-01,118.51155669519093,100.82615834707394,117.54048615760854,115.3586183473438,109.38499570548392
2026-04-02,118.65174102584545,100.59641687884539,117.94827758999133,115.64953564352929,109.71505505038532
2026-04-06,118.79853987165134,100.87219206225004,117.77134752691667,115.900874658875,110.07385000714673
2026-04-07,118.95940294296918,100.76184844529132,118.05996493559586,116.20021017635165,110.41132006142229
2026-04-08,120.35101157409814,103.2366947761982,116.57774576665906,116.44880271004297,110.71669867824356
2026-04-09,120.47821992487778,103.79875311448288,116.06904351924014,116.65008209070727,111.01156764689765
2026-04-10,120.20380297815107,103.51004604986258,116.12766834269092,116.76559947551671,111.2890743374506
2026-04-13,120.27378148227352,104.6021806151485,114.98209767230748,116.79107841360897,111.5244725993047
2026-04-14,119.71911821604661,106.14737914222327,112.78575051357511,116.73462911816254,111.71702555224013
2026-04-15,118.59044712299777,106.96038658738895,110.87324093215278,116.57194705286201,111.87067323223143
2026-04-16,119.30532189855556,107.26697213070777,111.22279256021017,116.38739948228908,112.01859863289036
2026-04-17,118.99247034586904,108.77327128284035,109.39495424060195,116.10788795472622,112.1347202853298
2026-04-20,119.0228330051883,108.35620645231425,109.84403838239598,115.87253022111106,112.27327560477625
2026-04-21,118.25178425761256,107.5372632368764,109.96354258814907,115.63675607001831,112.41509171138551
2026-04-22,118.51897900894588,108.36909294803377,109.36603397223163,115.26196478302548,112.5473730718496
2026-04-23,120.06864540410626,107.57389491674651,111.61503959397368,115.00140207131054,112.70307113481063
2026-04-24,119.85713359109972,107.74409047091767,111.24241994826771,114.62828514945154,112.84940726440813
2026-04-27,119.73708516319368,107.53846298515232,111.34349686560576,114.12716986598195,112.98955654053843
2026-04-28,119.78645371491558,106.9509704351032,112.00127799457493,113.67205480689287,113.13902222260144
2026-04-29,119.66209384070534,106.8334084100798,112.00812144959625,113.33686702761725,113.30268135706064
2026-04-30,121.86053037006894,108.11566164128106,112.71311530645045,113.09549848505935,113.42050316709768
2026-05-01,120.90313764345024,108.47627866327083,111.45583083537971,112.77087614732878,113.48372869256994
2026-05-04,120.30555543926467,108.0740211752907,111.31773772360614,112.44819565716325,113.5409758018379
2026-05-05,121.1100374436548,108.74827438605506,111.36731881713877,112.1135633512404,113.59230709167723
2026-05-06,120.73161573214988,110.3080969125326,109.44945938817389,111.75714903231612,113.60555868708592
2026-05-07,118.71460540950054,110.13333216297998,107.79171307903552,111.3432825103059,113.57755681900625
2026-05-08,118.29213792260269,110.81556477142325,106.74686192918945,110.8742421896308,113.50605988297984
2026-05-11,120.04859054065093,110.58768919528184,108.5551126117325,110.55289293660208,113.45076979844998
2026-05-12,120.10459843760381,110.53111205839483,108.66134991399635,110.34667290662313,113.37917154242011
2026-05-13,119.61859301979247,111.26938823636601,107.50359547739268,110.17819063388512,113.29520434791267
2026-05-14,119.93015648981118,111.74271707451527,107.32704522464415,109.98340326710681,113.21475359106977
2026-05-15,118.62041733642484,110.19751315914345,107.643461214154,109.89582861578444,113.12473397574166
