date,narrative_key,narrative_name,score,ma7,ma28,hist_pct,momentum,duration_days,stage,stage_emoji,confidence,action
2025-03-06,AI_CapEx,AI CapEx 超级周期,0.0,0.0,0.0,50.0,0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-06,中国刺激,中国刺激预期,10.0,10.0,10.0,50.0,-0.0,2,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-06,全球再武装,全球再武装,0.0,0.0,0.0,50.0,0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-06,去美元化,去美元化,0.0,0.0,0.0,50.0,0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-06,地缘风险,地缘风险,0.0,0.0,0.0,50.0,0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-06,美国衰退,美国衰退预期,0.0,0.0,0.0,50.0,0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-06,财政主导,财政主导,10.0,5.0,5.0,50.0,5.0,1,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-06,通胀通缩,通胀/通缩预期,0.0,0.0,0.0,50.0,0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-07,AI_CapEx,AI CapEx 超级周期,0.0,0.0,0.0,100.0,-0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-07,中国刺激,中国刺激预期,10.0,10.0,10.0,100.0,0.0,3,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-07,全球再武装,全球再武装,0.0,0.0,0.0,100.0,-0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-07,去美元化,去美元化,0.0,0.0,0.0,100.0,-0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-07,地缘风险,地缘风险,0.0,0.0,0.0,100.0,-0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-07,美国衰退,美国衰退预期,10.0,3.33,3.33,100.0,1.667,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-07,财政主导,财政主导,0.0,3.33,3.33,66.7,1.667,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-07,通胀通缩,通胀/通缩预期,0.0,0.0,0.0,100.0,-0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-08,AI_CapEx,AI CapEx 超级周期,0.0,0.0,0.0,100.0,0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-08,中国刺激,中国刺激预期,0.0,7.5,7.5,25.0,-0.75,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-08,全球再武装,全球再武装,0.0,0.0,0.0,100.0,0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-08,去美元化,去美元化,0.0,0.0,0.0,100.0,0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-08,地缘风险,地缘风险,0.0,0.0,0.0,100.0,0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-08,美国衰退,美国衰退预期,0.0,2.5,2.5,75.0,1.083,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-08,财政主导,财政主导,0.0,2.5,2.5,50.0,0.583,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-08,通胀通缩,通胀/通缩预期,0.0,0.0,0.0,100.0,0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-09,AI_CapEx,AI CapEx 超级周期,10.0,2.0,2.0,100.0,0.4,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-09,中国刺激,中国刺激预期,10.0,8.0,8.0,40.0,-0.65,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-09,全球再武装,全球再武装,0.0,0.0,0.0,100.0,0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-09,去美元化,去美元化,0.0,0.0,0.0,100.0,0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-09,地缘风险,地缘风险,0.0,0.0,0.0,100.0,0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-09,美国衰退,美国衰退预期,0.0,2.0,2.0,60.0,0.65,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-09,财政主导,财政主导,10.0,4.0,4.0,80.0,0.55,1,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-09,通胀通缩,通胀/通缩预期,10.0,2.0,2.0,100.0,0.4,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-10,AI_CapEx,AI CapEx 超级周期,0.0,1.67,1.67,83.3,0.41,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-10,中国刺激,中国刺激预期,0.0,6.67,6.67,16.7,-0.719,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-10,全球再武装,全球再武装,0.0,0.0,0.0,100.0,0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-10,去美元化,去美元化,10.0,1.67,1.67,100.0,0.238,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-10,地缘风险,地缘风险,0.0,0.0,0.0,100.0,0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-10,美国衰退,美国衰退预期,0.0,1.67,1.67,50.0,0.386,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-10,财政主导,财政主导,10.0,5.0,5.0,100.0,0.605,2,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-10,通胀通缩,通胀/通缩预期,0.0,1.67,1.67,83.3,0.41,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-11,AI_CapEx,AI CapEx 超级周期,6.0,2.29,2.29,100.0,0.435,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-11,中国刺激,中国刺激预期,9.0,7.0,7.0,28.6,-0.631,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-11,全球再武装,全球再武装,4.0,0.57,0.57,100.0,0.061,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-11,去美元化,去美元化,10.0,2.86,2.86,100.0,0.425,2,观察,🔍,低,热度偏低，暂无明确信号
2025-03-11,地缘风险,地缘风险,2.0,0.29,0.29,100.0,0.031,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-11,美国衰退,美国衰退预期,5.0,2.14,2.14,71.4,0.301,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-11,财政主导,财政主导,5.0,5.0,5.0,100.0,0.56,3,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-11,通胀通缩,通胀/通缩预期,3.0,1.86,1.86,85.7,0.389,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-12,AI_CapEx,AI CapEx 超级周期,10.0,3.71,3.25,100.0,0.621,2,观察,🔍,低,热度偏低，暂无明确信号
2025-03-12,中国刺激,中国刺激预期,10.0,7.0,7.38,37.5,-0.565,2,观察,🔍,低,热度偏低，暂无明确信号
2025-03-12,全球再武装,全球再武装,0.0,0.57,0.5,100.0,0.102,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-12,去美元化,去美元化,0.0,2.86,2.5,100.0,0.57,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-12,地缘风险,地缘风险,0.0,0.29,0.25,100.0,0.051,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-12,美国衰退,美国衰退预期,0.0,2.14,1.88,75.0,0.115,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-12,财政主导,财政主导,0.0,5.0,4.38,100.0,0.208,0,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-12,通胀通缩,通胀/通缩预期,10.0,3.29,2.88,100.0,0.544,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-13,AI_CapEx,AI CapEx 超级周期,10.0,5.14,4.0,100.0,0.827,3,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-13,中国刺激,中国刺激预期,10.0,7.0,7.67,44.4,-0.393,3,消退,📉,中,叙事降温，关注对应资产反向机会
2025-03-13,全球再武装,全球再武装,0.0,0.57,0.44,100.0,0.122,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-13,去美元化,去美元化,0.0,2.86,2.22,100.0,0.612,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-13,地缘风险,地缘风险,0.0,0.29,0.22,100.0,0.061,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-13,美国衰退,美国衰退预期,0.0,2.14,1.67,77.8,-0.148,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-13,财政主导,财政主导,0.0,3.57,3.89,44.4,0.24,0,新兴,🌱,中,最佳配置窗口，市场尚未充分定价，关注对应资产
2025-03-13,通胀通缩,通胀/通缩预期,0.0,3.29,2.56,100.0,0.582,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-14,AI_CapEx,AI CapEx 超级周期,10.0,6.57,4.6,100.0,1.002,4,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-14,中国刺激,中国刺激预期,10.0,7.0,7.9,50.0,-0.113,4,观察,🔍,低,热度偏低，暂无明确信号
2025-03-14,全球再武装,全球再武装,0.0,0.57,0.4,100.0,0.122,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-14,去美元化,去美元化,0.0,2.86,2.0,100.0,0.553,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-14,地缘风险,地缘风险,0.0,0.29,0.2,100.0,0.061,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-14,美国衰退,美国衰退预期,0.0,0.71,1.5,30.0,-0.164,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-14,财政主导,财政主导,0.0,3.57,3.5,50.0,0.084,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-14,通胀通缩,通胀/通缩预期,0.0,3.29,2.3,100.0,0.502,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-15,AI_CapEx,AI CapEx 超级周期,0.0,6.57,4.18,100.0,0.942,0,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-15,中国刺激,中国刺激预期,0.0,7.0,7.18,54.5,-0.083,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-15,全球再武装,全球再武装,0.0,0.57,0.36,100.0,0.102,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-15,去美元化,去美元化,0.0,2.86,1.82,100.0,0.391,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-15,地缘风险,地缘风险,0.0,0.29,0.18,100.0,0.051,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-15,美国衰退,美国衰退预期,0.0,0.71,1.36,36.4,-0.206,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-15,财政主导,财政主导,0.0,3.57,3.18,54.5,-0.199,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-15,通胀通缩,通胀/通缩预期,0.0,3.29,2.09,100.0,0.304,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-16,AI_CapEx,AI CapEx 超级周期,0.0,5.14,3.83,83.3,0.781,0,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-16,中国刺激,中国刺激预期,0.0,5.57,6.58,8.3,-0.117,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-16,全球再武装,全球再武装,0.0,0.57,0.33,100.0,0.061,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-16,去美元化,去美元化,0.0,2.86,1.67,100.0,0.128,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-16,地缘风险,地缘风险,0.0,0.29,0.17,100.0,0.031,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-16,美国衰退,美国衰退预期,0.0,0.71,1.25,41.7,-0.255,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-16,财政主导,财政主导,0.0,2.14,2.92,16.7,-0.459,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-16,通胀通缩,通胀/通缩预期,0.0,1.86,1.92,58.3,0.122,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-17,AI_CapEx,AI CapEx 超级周期,10.0,6.57,4.31,100.0,0.612,1,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-17,中国刺激,中国刺激预期,10.0,7.0,6.85,61.5,-0.102,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-17,全球再武装,全球再武装,0.0,0.57,0.31,100.0,0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-17,去美元化,去美元化,0.0,1.43,1.54,46.2,-0.153,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-17,地缘风险,地缘风险,0.0,0.29,0.15,100.0,0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-17,美国衰退,美国衰退预期,0.0,0.71,1.15,46.2,-0.306,0,消退,📉,中,叙事降温，关注对应资产反向机会
2025-03-17,财政主导,财政主导,10.0,2.14,3.46,23.1,-0.51,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-17,通胀通缩,通胀/通缩预期,10.0,3.29,2.54,100.0,0.051,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-18,AI_CapEx,AI CapEx 超级周期,10.0,7.14,4.71,100.0,0.418,2,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-18,中国刺激,中国刺激预期,10.0,7.14,7.07,64.3,-0.036,2,观察,🔍,低,热度偏低，暂无明确信号
2025-03-18,全球再武装,全球再武装,3.0,0.43,0.5,50.0,-0.015,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-18,去美元化,去美元化,9.0,1.29,2.07,42.9,-0.27,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-18,地缘风险,地缘风险,7.0,1.0,0.64,100.0,0.077,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-18,美国衰退,美国衰退预期,1.0,0.14,1.14,21.4,-0.316,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-18,财政主导,财政主导,4.0,2.0,3.5,14.3,-0.474,2,观察,🔍,低,热度偏低，暂无明确信号
2025-03-18,通胀通缩,通胀/通缩预期,4.0,3.43,2.64,100.0,-0.036,2,观察,🔍,低,热度偏低，暂无明确信号
2025-03-19,AI_CapEx,AI CapEx 超级周期,0.0,5.71,4.4,73.3,0.102,0,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-19,中国刺激,中国刺激预期,10.0,7.14,7.27,66.7,0.026,3,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-19,全球再武装,全球再武装,0.0,0.43,0.47,53.3,-0.026,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-19,去美元化,去美元化,0.0,1.29,1.93,46.7,-0.332,0,消退,📉,中,叙事降温，关注对应资产反向机会
2025-03-19,地缘风险,地缘风险,0.0,1.0,0.6,100.0,0.128,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-19,美国衰退,美国衰退预期,0.0,0.14,1.07,26.7,-0.255,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-19,财政主导,财政主导,10.0,3.43,3.93,46.7,-0.179,3,观察,🔍,低,热度偏低，暂无明确信号
2025-03-19,通胀通缩,通胀/通缩预期,10.0,3.43,3.13,100.0,0.026,3,观察,🔍,低,热度偏低，暂无明确信号
2025-03-20,AI_CapEx,AI CapEx 超级周期,10.0,5.71,4.75,75.0,-0.082,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-20,中国刺激,中国刺激预期,10.0,7.14,7.44,68.8,0.082,4,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-20,全球再武装,全球再武装,0.0,0.43,0.44,56.2,-0.031,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-20,去美元化,去美元化,10.0,2.71,2.44,62.5,-0.184,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-20,地缘风险,地缘风险,0.0,1.0,0.56,100.0,0.153,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-20,美国衰退,美国衰退预期,10.0,1.57,1.62,56.2,0.031,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-20,财政主导,财政主导,10.0,4.86,4.31,75.0,0.122,4,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-20,通胀通缩,通胀/通缩预期,10.0,4.86,3.56,100.0,0.235,4,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-21,AI_CapEx,AI CapEx 超级周期,10.0,5.71,5.06,76.5,-0.082,2,观察,🔍,低,热度偏低，暂无明确信号
2025-03-21,中国刺激,中国刺激预期,10.0,7.14,7.59,70.6,0.133,5,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-21,全球再武装,全球再武装,0.0,0.43,0.41,58.8,-0.031,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-21,去美元化,去美元化,0.0,2.71,2.29,64.7,-0.031,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-21,地缘风险,地缘风险,0.0,1.0,0.53,100.0,0.153,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-21,美国衰退,美国衰退预期,0.0,1.57,1.53,58.8,0.133,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-21,财政主导,财政主导,0.0,4.86,4.06,76.5,0.378,0,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-21,通胀通缩,通胀/通缩预期,10.0,6.29,3.94,100.0,0.541,5,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-22,AI_CapEx,AI CapEx 超级周期,0.0,5.71,4.78,77.8,-0.051,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-22,中国刺激,中国刺激预期,0.0,7.14,7.17,72.2,0.179,0,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-22,全球再武装,全球再武装,0.0,0.43,0.39,61.1,-0.026,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-22,去美元化,去美元化,0.0,2.71,2.17,66.7,0.128,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-22,地缘风险,地缘风险,0.0,1.0,0.5,100.0,0.128,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-22,美国衰退,美国衰退预期,0.0,1.57,1.44,61.1,0.204,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-22,财政主导,财政主导,0.0,4.86,3.83,77.8,0.587,0,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-22,通胀通缩,通胀/通缩预期,0.0,6.29,3.72,100.0,0.74,0,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-23,AI_CapEx,AI CapEx 超级周期,0.0,5.71,4.53,78.9,-0.194,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-23,中国刺激,中国刺激预期,0.0,7.14,6.79,73.7,0.015,0,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-23,全球再武装,全球再武装,0.0,0.43,0.37,63.2,-0.015,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-23,去美元化,去美元化,0.0,2.71,2.05,68.4,0.291,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-23,地缘风险,地缘风险,0.0,1.0,0.47,100.0,0.077,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-23,美国衰退,美国衰退预期,0.0,1.57,1.37,63.2,0.245,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-23,财政主导,财政主导,0.0,4.86,3.63,78.9,0.546,0,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-23,通胀通缩,通胀/通缩预期,0.0,6.29,3.53,100.0,0.628,0,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-24,AI_CapEx,AI CapEx 超级周期,0.0,4.29,4.3,45.0,-0.306,0,消退,📉,中,叙事降温，关注对应资产反向机会
2025-03-24,中国刺激,中国刺激预期,10.0,7.14,6.95,75.0,0.0,1,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-24,全球再武装,全球再武装,0.0,0.43,0.35,65.0,0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-24,去美元化,去美元化,0.0,2.71,1.95,70.0,0.255,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-24,地缘风险,地缘风险,0.0,1.0,0.45,100.0,0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-24,美国衰退,美国衰退预期,0.0,1.57,1.3,65.0,0.255,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-24,财政主导,财政主导,0.0,3.43,3.45,40.0,0.255,0,新兴,🌱,中,最佳配置窗口，市场尚未充分定价，关注对应资产
2025-03-24,通胀通缩,通胀/通缩预期,0.0,4.86,3.35,85.0,0.408,0,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-25,AI_CapEx,AI CapEx 超级周期,9.0,4.14,4.52,42.9,-0.27,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-25,中国刺激,中国刺激预期,10.0,7.14,7.1,76.2,0.0,2,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-25,全球再武装,全球再武装,2.0,0.29,0.43,33.3,-0.015,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-25,去美元化,去美元化,7.0,2.43,2.19,47.6,0.122,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-25,地缘风险,地缘风险,4.0,0.57,0.62,66.7,-0.046,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-25,美国衰退,美国衰退预期,1.0,1.57,1.29,66.7,0.153,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-25,财政主导,财政主导,5.0,3.57,3.52,57.1,-0.087,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-25,通胀通缩,通胀/通缩预期,4.0,4.86,3.38,85.7,0.153,1,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-26,AI_CapEx,AI CapEx 超级周期,10.0,5.57,4.77,59.1,-0.179,2,观察,🔍,低,热度偏低，暂无明确信号
2025-03-26,中国刺激,中国刺激预期,10.0,7.14,7.23,77.3,0.0,3,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-26,全球再武装,全球再武装,10.0,1.71,0.86,100.0,0.128,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-26,去美元化,去美元化,0.0,2.43,2.09,50.0,-0.051,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-26,地缘风险,地缘风险,0.0,0.57,0.59,68.2,-0.077,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-26,美国衰退,美国衰退预期,0.0,1.57,1.23,68.2,0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-26,财政主导,财政主导,10.0,3.57,3.82,59.1,-0.281,2,观察,🔍,低,热度偏低，暂无明确信号
2025-03-26,通胀通缩,通胀/通缩预期,10.0,4.86,3.68,86.4,-0.153,2,观察,🔍,低,热度偏低，暂无明确信号
2025-03-27,AI_CapEx,AI CapEx 超级周期,0.0,4.14,4.57,43.5,-0.235,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-27,中国刺激,中国刺激预期,10.0,7.14,7.35,78.3,0.0,4,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-27,全球再武装,全球再武装,0.0,1.71,0.83,100.0,0.224,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-27,去美元化,去美元化,0.0,1.0,2.0,26.1,-0.214,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-27,地缘风险,地缘风险,0.0,0.57,0.57,69.6,-0.092,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-27,美国衰退,美国衰退预期,10.0,1.57,1.61,69.6,0.0,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-27,财政主导,财政主导,0.0,2.14,3.65,21.7,-0.429,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-27,通胀通缩,通胀/通缩预期,10.0,4.86,3.96,87.0,-0.306,3,消退,📉,中,叙事降温，关注对应资产反向机会
2025-03-28,AI_CapEx,AI CapEx 超级周期,10.0,4.14,4.79,45.8,-0.235,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-28,中国刺激,中国刺激预期,10.0,7.14,7.46,79.2,0.0,5,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-28,全球再武装,全球再武装,0.0,1.71,0.79,100.0,0.276,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-28,去美元化,去美元化,10.0,2.43,2.33,54.2,-0.163,1,观察,🔍,低,热度偏低，暂无明确信号
2025-03-28,地缘风险,地缘风险,0.0,0.57,0.54,70.8,-0.092,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-28,美国衰退,美国衰退预期,10.0,3.0,1.96,95.8,0.153,2,观察,🔍,低,热度偏低，暂无明确信号
2025-03-28,财政主导,财政主导,10.0,3.57,3.92,62.5,-0.327,1,消退,📉,中,叙事降温，关注对应资产反向机会
2025-03-28,通胀通缩,通胀/通缩预期,10.0,4.86,4.21,87.5,-0.255,4,观察,🔍,低,热度偏低，暂无明确信号
2025-03-29,AI_CapEx,AI CapEx 超级周期,0.0,4.14,4.6,48.0,-0.179,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-29,中国刺激,中国刺激预期,0.0,7.14,7.16,80.0,0.0,0,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-29,全球再武装,全球再武装,0.0,1.71,0.76,100.0,0.281,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-29,去美元化,去美元化,0.0,2.43,2.24,56.0,-0.102,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-29,地缘风险,地缘风险,0.0,0.57,0.52,72.0,-0.077,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-29,美国衰退,美国衰退预期,0.0,3.0,1.88,96.0,0.255,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-29,财政主导,财政主导,0.0,3.57,3.76,64.0,-0.179,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-29,通胀通缩,通胀/通缩预期,0.0,4.86,4.04,88.0,-0.153,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-30,AI_CapEx,AI CapEx 超级周期,0.0,4.14,4.42,50.0,-0.066,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-30,中国刺激,中国刺激预期,0.0,7.14,6.88,80.8,0.0,0,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-30,全球再武装,全球再武装,0.0,1.71,0.73,100.0,0.24,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-30,去美元化,去美元化,0.0,2.43,2.15,57.7,-0.031,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-30,地缘风险,地缘风险,0.0,0.57,0.5,73.1,-0.046,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-30,美国衰退,美国衰退预期,0.0,3.0,1.81,96.2,0.306,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-30,财政主导,财政主导,0.0,3.57,3.62,65.4,0.015,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-30,通胀通缩,通胀/通缩预期,0.0,4.86,3.88,88.5,0.0,0,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-31,AI_CapEx,AI CapEx 超级周期,0.0,4.14,4.26,51.9,-0.102,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-31,中国刺激,中国刺激预期,10.0,7.14,7.0,81.5,0.0,1,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-03-31,全球再武装,全球再武装,0.0,1.71,0.7,100.0,0.153,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-31,去美元化,去美元化,0.0,2.43,2.07,59.3,0.051,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-31,地缘风险,地缘风险,0.0,0.57,0.48,74.1,0.0,0,观察,🔍,低,热度偏低，暂无明确信号
2025-03-31,美国衰退,美国衰退预期,0.0,3.0,1.74,96.3,0.306,0,观察,🔍,低,热度偏低，暂无明确信号
