trade_date,heavy_nav,light_nav,relative_strength,heavy_ret,light_ret,rs_ma20,rs_ma60
2025-11-26,107.6570108718291,110.4559053024844,97.46605269949985,-0.33399999999999996,0.25250000000000006,100.06918465826104,95.01469256287685
2025-11-27,107.86155919248559,109.8069768588323,98.22832963624184,0.19,-0.5874999999999999,100.03014909561452,95.14637738348583
2025-11-28,108.83878491876953,110.46307354556382,98.52956415690869,0.906,0.5975,100.09032114760451,95.31088122449025
2025-12-01,109.99029926321012,111.41029440121703,98.72543632916619,1.0580000000000003,0.8575,100.1610576318733,95.4717520008604
2025-12-02,109.57453593199517,109.99816891968162,99.61487269120292,-0.378,-1.2675,100.24487538371368,95.6538677119544
2025-12-03,109.58111040415108,108.25744789652765,101.22269879194694,0.005999999999999983,-1.5825,100.34992892684008,95.82794597415757
2025-12-04,109.1778519178638,108.31428305667335,100.79728068803134,-0.368,0.052500000000000005,100.39576980025205,96.00004734862826
2025-12-05,110.35260560450001,109.00749446823606,101.23396207098028,1.076,0.64,100.40216977902534,96.14620780794054
2025-12-08,110.08113819471295,110.40006521006778,99.7111170045525,-0.246,1.2775,100.33942951174485,96.28341992528883
2025-12-09,108.11288744379148,110.07714501932833,98.2155627535653,-1.7880000000000003,-0.2925,100.16980871013214,96.3991434753655
2025-12-10,108.58642189079531,110.13218359183799,98.59644869407889,0.438,0.04999999999999999,100.02964844318788,96.49582114080462
2025-12-11,107.60914409377816,108.30674264880327,99.35590477751958,-0.9,-1.6575,99.91178618044272,96.62867208883866
2025-12-12,108.43558232041836,109.20027327565592,99.29973530990418,0.768,0.825,99.73597521619624,96.78324010810586
2025-12-15,108.51148722804265,107.42576883492652,101.0106684875437,0.07,-1.6249999999999998,99.6500005814084,96.9592517632369
2025-12-16,106.66679194516593,105.58610254362841,101.02351481445295,-1.7,-1.7125,99.70117647137283,97.14098663321633
2025-12-17,107.67799313280611,107.47081447403217,100.19277667131108,0.9479999999999998,1.785,99.63300755663182,97.32298343241578
